"ymd","year","month","day","numBlocks","difficulty","rewardPerBlock","transactionFees","difficultyChange","bitx","bitfinex","coinebase","kraken","AvgPrice","Work","revenuePerDay","revenuePerGH"
"2011-10-01",2011,10,1,143,1468195,50,3.64170627,0,NA,NA,NA,NA,4.992814992,901750239425240192,35716.8095584613,3.96083172445028e-05
"2011-10-02",2011,10,2,121,1468195,50,3.17980555,0,NA,NA,NA,NA,4.987695971,763019433359818624,30191.4205278803,3.95683506970954e-05
"2011-10-03",2011,10,3,145,1468195,50,9.04096463,0,NA,NA,NA,NA,4.903626496,914362130885733120,35595.6256097091,3.89294617606571e-05
"2011-10-04",2011,10,4,112,1468195,50,3.67361125,0,NA,NA,NA,NA,4.955301032,706265921787600768,27767.8896288183,3.93164794905241e-05
"2011-10-05",2011,10,5,145,1468195,50,3.96348448,0,NA,NA,NA,NA,5.052140547,914362130885733120,36648.0430463988,4.00804471319238e-05
"2011-10-06",2011,10,6,128,1468195,50,8.08896045,0,NA,NA,NA,NA,4.831756012,807161053471543680,30962.3223600851,3.83595346020702e-05
"2011-10-07",2011,10,7,138,1468195,50,4.29311937,0,NA,NA,NA,NA,4.552758054,870220510774008064,31433.5761063885,3.61213918969001e-05
"2011-10-08",2011,10,8,119,1468195,50,3.31460839,0,NA,NA,NA,NA,4.242881169,750407541899325824,25259.2064450705,3.36606510925223e-05
"2011-10-09",2011,10,9,127,1468195,50,2.93826347,0,NA,NA,NA,NA,4.027453704,800855107741297280,25586.1647404956,3.19485566030263e-05
"2011-10-10",2011,10,10,123,1468195,50,3.34552432,0,NA,NA,NA,NA,4.12137516,775631324820311552,25360.2453948296,3.26962624939172e-05
"2011-10-11",2011,10,11,93,1468195,50,5.23729813,0,NA,NA,NA,NA,4.302711414,586452952912918400,20030.1426575425,3.41547306702993e-05
"2011-10-12",2011,10,12,120,1468195,50,4.62867518,0,NA,NA,NA,NA,3.976175697,756713487629572224,23875.45860776,3.15515171832745e-05
"2011-10-13",2011,10,13,97,1468195,50,4.15961153,0,NA,NA,NA,NA,4.037888552,611676735833904256,19600.5555249778,3.20439774421961e-05
"2011-10-14",2011,10,14,139,1468195,50,3.40803011,0,NA,NA,NA,NA,4.042591575,876526456504254464,28109.78872006,3.20695268368361e-05
"2011-10-15",2011,10,15,134,1203461,50,3.37524119,1,NA,NA,NA,NA,3.932713415,692633204103491712,26362.4537368068,3.80612040840996e-05
"2011-10-16",2011,10,16,119,1203461,50,3.20900548,0,NA,NA,NA,NA,3.729644687,615099636479966592,22203.354337889,3.60971670621564e-05
"2011-10-17",2011,10,17,118,1203461,50,4.29614349,0,NA,NA,NA,NA,3.495035207,609930731971731584,20635.7228940519,3.38328957902195e-05
"2011-10-18",2011,10,18,120,1203461,50,2.90288072,0,NA,NA,NA,NA,2.608861582,620268540988201600,15660.7427059875,2.52483266055007e-05
"2011-10-19",2011,10,19,133,1203461,50,3.26182986,0,NA,NA,NA,NA,2.386861244,687464299595256704,15880.4128078774,2.30999817986576e-05
"2011-10-20",2011,10,20,115,1203461,50,6.01146197,0,NA,NA,NA,NA,2.288504456,594424018447026432,13172.6578795054,2.21603728495357e-05
"2011-10-21",2011,10,21,121,1203461,50,2.67678376,0,NA,NA,NA,NA,2.486468682,625437445496436608,15049.7912650877,2.40628241456539e-05
"2011-10-22",2011,10,22,98,1203461,50,2.81398947,0,NA,NA,NA,NA,3.013133635,506552641807031296,14772.8337378206,2.91634719051534e-05
"2011-10-23",2011,10,23,108,1203461,50,3.12097763,0,NA,NA,NA,NA,3.092168421,558241686889381376,16707.3600618701,2.99285425188621e-05
"2011-10-24",2011,10,24,127,1203461,50,3.48844221,0,NA,NA,NA,NA,2.925022379,656450872545846656,18584.0958781821,2.83099568534494e-05
"2011-10-25",2011,10,25,129,1203461,50,2.74079235,0,NA,NA,NA,NA,2.735986562,666788681562316672,17654.6120959388,2.6477072248097e-05
"2011-10-26",2011,10,26,117,1203461,50,3.08756534,0,NA,NA,NA,NA,2.744662526,604761827463496576,16064.7501019853,2.65637634064378e-05
"2011-10-27",2011,10,27,100,1203461,50,2.6844951,0,NA,NA,NA,NA,2.879816667,516890450823501312,14406.8141887315,2.78720842410201e-05
"2011-10-28",2011,10,28,105,1203461,50,3.04376757,0,NA,NA,NA,NA,3.366579429,542734973364676352,17684.7890875378,3.25845761843967e-05
"2011-10-29",2011,10,29,113,1203461,50,3.47376641,0,NA,NA,NA,NA,3.743604762,584086209430556416,21164.3713137746,3.62350128663513e-05
"2011-10-30",2011,10,30,111,1203461,50,3.28358643,0,NA,NA,NA,NA,3.470535207,573748400414086464,19272.8662011605,3.35911458528702e-05
"2011-10-31",2011,10,31,131,1203461,50,3.1218532,0,NA,NA,NA,NA,3.228983103,677126490578786688,21159.9197358828,3.12495819175469e-05
"2011-11-01",2011,11,1,150,1192497,50,4.90302985,1,NA,NA,NA,NA,3.18281755,768272065238100096,23886.7370744548,3.10915080155256e-05
"2011-11-02",2011,11,2,154,1192497,50,3.29867938,0,NA,NA,NA,NA,3.237317683,788759320311116160,24938.0250321874,3.16167738244297e-05
"2011-11-03",2011,11,3,125,1192497,50,2.90902778,0,NA,NA,NA,NA,3.242568692,640226721031750144,20275.4870474036,3.16692296359153e-05
"2011-11-04",2011,11,4,147,1192497,50,3.14947335,0,NA,NA,NA,NA,3.255171192,752906623933338112,23935.7603361189,3.17911405946644e-05
"2011-11-05",2011,11,5,146,1192497,50,3.62211848,0,NA,NA,NA,NA,3.061356151,747784810165084160,22358.9884969884,2.9900297776913e-05
"2011-11-06",2011,11,6,144,1192497,50,2.36602429,0,NA,NA,NA,NA,2.956835648,737541182628576128,21296.2126105647,2.88746081061746e-05
"2011-11-07",2011,11,7,132,1192497,50,3.48022274,0,NA,NA,NA,NA,2.992733728,676079417409528192,19762.457984775,2.92309712082302e-05
"2011-11-08",2011,11,8,149,1192497,50,4.16780068,0,NA,NA,NA,NA,3.136163426,763150251469846144,23377.4884277595,3.06328778412034e-05
"2011-11-09",2011,11,9,161,1192497,50,3.28183143,0,NA,NA,NA,NA,3.05218641,824612016688894208,24580.1173617906,2.98080998873729e-05
"2011-11-10",2011,11,10,141,1192497,50,3.33778992,0,NA,NA,NA,NA,3.044489663,722175741323814144,21473.8139910587,2.97348869012067e-05
"2011-11-11",2011,11,11,119,1192497,50,2.09090012,0,NA,NA,NA,NA,3.047985062,609495838422226176,18141.8841512319,2.97653946222093e-05
"2011-11-12",2011,11,12,143,1192497,50,2.47113317,0,NA,NA,NA,NA,3.087640676,732419368860322176,22084.2608046915,3.01524805918986e-05
"2011-11-13",2011,11,13,144,1192497,50,2.84207788,0,NA,NA,NA,NA,3.076011886,737541182628576128,22156.0278445398,3.00403941723991e-05
"2011-11-14",2011,11,14,143,1192497,50,2.75307178,0,NA,NA,NA,NA,2.626109967,732419368860322176,18783.9161332913,2.56463945820001e-05
"2011-11-15",2011,11,15,165,1090715,50,2.88289742,1,NA,NA,NA,NA,2.50504169,772968361513523200,20673.8157207251,2.67460050761255e-05
"2011-11-16",2011,11,16,135,1090715,50,3.76975825,0,NA,NA,NA,NA,2.573629357,632428659420155264,17381.700120251,2.74840487719002e-05
"2011-11-17",2011,11,17,139,1090715,50,2.84779587,0,NA,NA,NA,NA,2.493963961,651167286365937664,17340.1518292181,2.66293350300055e-05
"2011-11-18",2011,11,18,133,1090715,50,3.35692678,0,NA,NA,NA,NA,2.28173606,623059345947264128,15181.2044198847,2.43655833407074e-05
"2011-11-19",2011,11,19,123,1090715,50,3.1302203,0,NA,NA,NA,NA,2.259154128,576212778582808192,13900.8695373123,2.41245422767287e-05
"2011-11-20",2011,11,20,143,1090715,50,3.9353639,0,NA,NA,NA,NA,2.21556729,669905913311720064,15850.0251870311,2.36600765451906e-05
"2011-11-21",2011,11,21,118,1090715,50,2.77203285,0,NA,NA,NA,NA,2.306844803,552789494900580224,13616.7789872738,2.46328468845501e-05
"2011-11-22",2011,11,22,140,1090715,50,2.95829998,0,NA,NA,NA,NA,2.313580266,655851943102383360,16201.9061264546,2.47036031483182e-05
"2011-11-23",2011,11,23,134,1090715,50,3.51238566,0,NA,NA,NA,NA,2.256622756,627744002683709696,15127.2985946082,2.40978783229095e-05
"2011-11-24",2011,11,24,113,1090715,50,3.99912116,0,NA,NA,NA,NA,2.431793981,529366211218352256,13749.3610314162,2.59732501622489e-05
"2011-11-25",2011,11,25,135,1090715,50,4.2864208,0,NA,NA,NA,NA,3.470158267,632428659420155264,23438.442860825,3.70610068214091e-05
"2011-11-26",2011,11,26,120,1090715,50,2.83428324,0,NA,NA,NA,NA,2.442579584,562158808373471424,14662.4004663773,2.6082310279547e-05
"2011-11-27",2011,11,27,114,1090715,50,2.55055237,0,NA,NA,NA,NA,2.462560266,534050867954797824,14042.8744051227,2.62950127932594e-05
"2011-11-28",2011,11,28,127,1090715,50,3.04346641,0,NA,NA,NA,NA,2.615830382,594951405528590592,16618.4841176019,2.79325066941173e-05
"2011-11-29",2011,11,29,138,1090715,50,4.38064219,0,NA,NA,NA,NA,2.829195588,646482629629492096,19533.8432507566,3.02155732505167e-05
"2011-11-30",2011,11,30,162,1155038,50,3.6548132,1,NA,NA,NA,NA,2.806824045,803670033604749952,22745.5331820697,2.830207949903e-05
"2011-12-01",2011,12,1,182,1155038,50,4.48500523,0,NA,NA,NA,NA,3.142870176,902888556272003072,28614.2143907766,3.1691856311618e-05
"2011-12-02",2011,12,2,146,1155038,50,4.59537048,0,NA,NA,NA,NA,3.108109654,724295215470947456,22703.4833895526,3.13456211011838e-05
"2011-12-03",2011,12,3,152,1155038,50,4.65336537,0,NA,NA,NA,NA,2.975270036,754060772271123456,22625.8972921519,3.00054029120305e-05
"2011-12-04",2011,12,4,136,1155038,50,2.84299205,0,NA,NA,NA,NA,2.769751637,674685954137320960,18842.1855134845,2.79273421922305e-05
"2011-12-05",2011,12,5,158,1155038,50,3.00216604,0,NA,NA,NA,NA,2.854547549,783826329071299328,22559.4954628112,2.87812422549525e-05
"2011-12-06",2011,12,6,171,1155038,50,4.24956871,0,NA,NA,NA,NA,2.98108782,848318368805013888,25500.9691985216,3.00606118366194e-05
"2011-12-07",2011,12,7,138,1155038,50,3.86961131,0,NA,NA,NA,NA,3.064884901,684607806404046208,21159.5657301768,3.09075729669502e-05
"2011-12-08",2011,12,8,164,1155038,50,2.73893984,0,NA,NA,NA,NA,3.034916774,813591885871475200,24894.6300012634,3.05984246322683e-05
"2011-12-09",2011,12,9,147,1155038,50,3.0104452,0,NA,NA,NA,NA,2.988393625,729256141604310144,21973.6895389941,3.01316482445435e-05
"2011-12-10",2011,12,10,144,1155038,50,2.88798269,0,NA,NA,NA,NA,3.03508468,714373363204222208,21861.3749680185,3.0602169809303e-05
"2011-12-11",2011,12,11,152,1155038,50,220.2034227,0,NA,NA,NA,NA,3.191551596,754060772271123456,24958.5827147628,3.30989008214698e-05
"2011-12-12",2011,12,12,127,1155038,50,177.32322513,0,NA,NA,NA,NA,3.311024951,630037618937057024,21612.1300616472,3.43029200353294e-05
"2011-12-13",2011,12,13,132,1159929,50,4.05414175,1,NA,NA,NA,NA,3.215651589,657615174341249152,21236.3371947604,3.22929549428865e-05
"2011-12-14",2011,12,14,153,1159929,50,3.86264306,0,NA,NA,NA,NA,3.219254765,762235770259175168,24639.7337843264,3.23256067816765e-05
"2011-12-15",2011,12,15,112,1159929,50,7.82976711,0,NA,NA,NA,NA,3.254675372,557976511562272000,18251.6654333814,3.27104547506467e-05
"2011-12-16",2011,12,16,118,1159929,50,2.70176401,0,NA,NA,NA,NA,3.237412579,587868110395965184,19109.4809408915,3.25064085004034e-05
"2011-12-17",2011,12,17,150,1159929,50,3.61587343,0,NA,NA,NA,NA,3.331903432,747289970842328576,25001.3234810911,3.34559869081478e-05
"2011-12-18",2011,12,18,144,1159929,50,3.10125952,0,NA,NA,NA,NA,3.355596161,717398372008635392,24170.6989337396,3.36921574913312e-05
"2011-12-19",2011,12,19,159,1159929,50,4.15730356,0,NA,NA,NA,NA,3.545946941,792127369092868224,28205.0197587914,3.56066724358878e-05
"2011-12-20",2011,12,20,134,1159929,50,5.90673522,0,NA,NA,NA,NA,4.068884467,667579040619146880,27285.5597520873,4.08724032539747e-05
"2011-12-21",2011,12,21,149,1159929,50,4.26075206,0,NA,NA,NA,NA,4.031603941,742308037703379712,30052.6270252467,4.04853854448704e-05
"2011-12-22",2011,12,22,148,1159929,50,3.45347236,0,NA,NA,NA,NA,3.95552288,737326104564430848,29284.5296009354,3.97172016827412e-05
"2011-12-23",2011,12,23,142,1159929,50,2.65278626,0,NA,NA,NA,NA,3.999603525,707434505730737664,28407.7951207766,4.01560778993004e-05
"2011-12-24",2011,12,24,145,1159929,50,2.24582386,0,NA,NA,NA,NA,4.166048221,722380305147584256,30213.2058127466,4.18245148676555e-05
"2011-12-25",2011,12,25,174,1159929,50,2.92534449,0,NA,NA,NA,NA,4.170788798,866856366177101056,36298.0635366292,4.18732156247595e-05
"2011-12-26",2011,12,26,177,1159929,50,3.25628134,0,NA,NA,NA,NA,4.216002813,881802165593947648,37325.3533863394,4.23284891358806e-05
"2011-12-27",2011,12,27,145,1250757,50,2.99677875,1,NA,NA,NA,NA,4.108970412,778946145260164224,29802.3491622151,3.82598326515387e-05
"2011-12-28",2011,12,28,155,1250757,50,3.14922344,0,NA,NA,NA,NA,4.267290028,832666569071210112,33084.9363667815,3.97337152657464e-05
"2011-12-29",2011,12,29,138,1250757,50,4.15995739,0,NA,NA,NA,NA,4.253116931,741341848592432128,29364.1996091077,3.96095265158182e-05
"2011-12-30",2011,12,30,142,1250757,50,3.33845198,0,NA,NA,NA,NA,4.374746043,762830018116850560,31075.3017848893,4.07368627962529e-05
"2011-12-31",2011,12,31,151,1250757,50,3.94540785,0,NA,NA,NA,NA,4.475078216,811178399546791680,33804.4965395228,4.16733194059525e-05
"2012-01-01",2012,1,1,153,1250757,50,3.55428136,0,NA,NA,NA,NA,4.94099738,821922484309000832,37816.1916518875,4.60094380842739e-05
"2012-01-02",2012,1,2,151,1250757,50,5.55312158,0,NA,NA,NA,NA,5.195716543,811178399546791680,39256.5123453085,4.8394425156342e-05
"2012-01-03",2012,1,3,159,1250757,50,5.35215755,0,NA,NA,NA,NA,5.099796157,854154738595628416,40570.6743606551,4.74980381509796e-05
"2012-01-04",2012,1,4,149,1250757,50,14.19587733,0,NA,NA,NA,NA,5.211621893,800434314784582528,38900.5666479334,4.85993240537202e-05
"2012-01-05",2012,1,5,147,1250757,50,5.69832762,0,NA,NA,NA,NA,6.073390912,789690230022373376,44674.0313743809,5.65715893092855e-05
"2012-01-06",2012,1,6,171,1250757,50,6.48923847,0,NA,NA,NA,NA,6.681257847,918619247168883328,57168.1108672987,6.22326508436293e-05
"2012-01-07",2012,1,7,184,1250757,50,4.47999358,0,NA,NA,NA,NA,6.733523842,988455798123242880,61978.5854899829,6.27024350584621e-05
"2012-01-08",2012,1,8,163,1250757,50,3.72339797,0,NA,NA,NA,NA,7.008540777,875642908120046720,57145.7029190517,6.52614237940214e-05
"2012-01-09",2012,1,9,164,1307728,50,6.36959413,1,NA,NA,NA,NA,6.754583486,921144490247881472,55430.608540523,6.01758020889932e-05
"2012-01-10",2012,1,10,141,1307728,50,4.89613037,0,NA,NA,NA,NA,6.421301535,791959592225312768,45301.6153512104,5.72019277194664e-05
"2012-01-11",2012,1,11,153,1307728,50,5.70224742,0,NA,NA,NA,NA,6.854807901,859360408584913920,52478.3682533181,6.1066774462804e-05
"2012-01-12",2012,1,12,155,1307728,50,41.21799271,0,NA,NA,NA,NA,6.800620676,870593877978180736,52985.1181724468,6.08608899197598e-05
"2012-01-13",2012,1,13,140,1307728,50,9.78890443,0,NA,NA,NA,NA,6.669475051,786342857528679424,46751.6122108725,5.9454488284924e-05
"2012-01-14",2012,1,14,150,1307728,50,12.78590354,0,NA,NA,NA,NA,6.553523146,842510204495013632,49235.2163097919,5.84387180678751e-05
"2012-01-15",2012,1,15,139,1307728,50,13.42837115,0,NA,NA,NA,NA,6.920948094,780726122832045952,48193.5263130161,6.17291069218953e-05
"2012-01-16",2012,1,16,175,1307728,50,39.00729892,0,NA,NA,NA,NA,6.827282958,982928571910849152,60005.0397496541,6.10472026802539e-05
"2012-01-17",2012,1,17,157,1307728,50,7.65115618,0,NA,NA,NA,NA,6.535764169,881827347371447552,51355.7548790627,5.82378795941677e-05
"2012-01-18",2012,1,18,128,1307728,50,10.82733779,0,NA,NA,NA,NA,6.009266341,718942041169078272,38524.3689389441,5.35848048005362e-05
"2012-01-19",2012,1,19,150,1307728,50,27.41770139,0,NA,NA,NA,NA,6.171608534,842510204495013632,46456.2753248812,5.514031174581e-05
"2012-01-20",2012,1,20,145,1307728,50,24.37679784,0,NA,NA,NA,NA,6.530199908,814426531011846528,47503.1346960121,5.83270962906796e-05
"2012-01-21",2012,1,21,164,1307728,50,4.33072564,0,NA,NA,NA,NA,6.38584183,921144490247881472,52391.5583349462,5.68765909036133e-05
"2012-01-22",2012,1,22,136,1307728,50,2.8327024,0,NA,NA,NA,NA,6.320699189,763875918742145664,42998.6591449624,5.62901095452349e-05
"2012-01-23",2012,1,23,170,1379647,50,4.79157948,1,NA,NA,NA,NA,6.325188963,1007356957701491712,53794.4138311422,5.34015409531554e-05
"2012-01-24",2012,1,24,139,1379647,50,8.63950453,0,NA,NA,NA,NA,6.370612097,823662453650043136,44330.7930062209,5.38215537320779e-05
"2012-01-25",2012,1,25,148,1379647,50,7.45665461,0,NA,NA,NA,NA,6.174469412,876993116116592768,45737.1145346053,5.21521933229459e-05
"2012-01-26",2012,1,26,138,1379647,50,8.25804479,0,NA,NA,NA,NA,5.822215161,817736824487093248,40221.3647244766,4.91861972214648e-05
"2012-01-27",2012,1,27,141,1379647,50,21.58708064,0,NA,NA,NA,NA,5.308273009,835513711975943040,37537.9148309544,4.49279458767701e-05
"2012-01-28",2012,1,28,145,1379647,50,6.78576916,0,NA,NA,NA,NA,5.317995904,859216228627742848,38591.5569965984,4.49148371629724e-05
"2012-01-29",2012,1,29,167,1379647,50,219.31747822,0,NA,NA,NA,NA,5.527607947,989580070212641792,47367.8273929749,4.78665939410001e-05
"2012-01-30",2012,1,30,172,1379647,50,28.7793603,0,NA,NA,NA,NA,5.521784128,1019208216027391616,47646.2569157185,4.67483053673088e-05
"2012-01-31",2012,1,31,150,1379647,50,7.11814321,0,NA,NA,NA,NA,5.598258185,888844374442492672,42026.7855909874,4.72825016385436e-05
"2012-02-01",2012,2,1,141,1379647,50,4.5126197,0,NA,NA,NA,NA,5.72392265,835513711975943040,40379.4845686117,4.83289310394637e-05
"2012-02-02",2012,2,2,159,1379647,50,11.42466102,0,NA,NA,NA,NA,6.070648161,942175036909042176,48331.0079773611,5.12972707660763e-05
"2012-02-03",2012,2,3,158,1379647,50,6.74740291,0,NA,NA,NA,NA,6.076738409,936249407746092288,48047.2356335242,5.13188422187546e-05
"2012-02-04",2012,2,4,157,1379647,50,8.6592344,0,NA,NA,NA,NA,5.98414939,930323778583142272,47027.3908637526,5.05494881957914e-05
"2012-02-05",2012,2,5,142,1376302,50,4.26033091,1,NA,NA,NA,NA,5.714580313,839399243493546368,40597.8662254452,4.8365383385954e-05
"2012-02-06",2012,2,6,146,1376302,50,4.29055832,0,NA,NA,NA,NA,5.575079472,863044292606040576,40722.0003492132,4.71841372431182e-05
"2012-02-07",2012,2,7,137,1376302,50,6.63824854,0,NA,NA,NA,NA,5.629177273,809842932102928512,38597.2321978639,4.76601457737465e-05
"2012-02-08",2012,2,8,145,1376302,50,5.11443415,0,NA,NA,NA,NA,5.507593859,857133030327917056,39958.2237038668,4.66184621173446e-05
"2012-02-09",2012,2,9,145,1376302,50,7.4184694,0,NA,NA,NA,NA,5.729862936,857133030327917056,41584.0130988569,4.85152381573114e-05
"2012-02-10",2012,2,10,138,1376302,50,4.17461763,0,NA,NA,NA,NA,5.892088004,815754194381052160,40680.004442059,4.9867968466806e-05
"2012-02-11",2012,2,11,150,1376302,50,3.77382659,0,NA,NA,NA,NA,5.783244754,886689341718534912,43396.1606178291,4.89417866845235e-05
"2012-02-12",2012,2,12,158,1376302,50,3.83869352,0,NA,NA,NA,NA,5.672858405,933979439943523456,44837.3577642992,4.80067931334874e-05
"2012-02-13",2012,2,13,137,1376302,50,5.25311801,0,NA,NA,NA,NA,5.488244536,809842932102928512,37623.3054678153,4.64575338950214e-05
"2012-02-14",2012,2,14,138,1376302,50,15.45996451,0,NA,NA,NA,NA,4.863648311,815754194381052160,33634.3651761772,4.1231004888301e-05
"2012-02-15",2012,2,15,134,1376302,50,6.09255971,0,NA,NA,NA,NA,4.760251497,792109145268557824,31922.6871463801,4.03008693146157e-05
"2012-02-16",2012,2,16,138,1376302,50,9.92902532,0,NA,NA,NA,NA,4.470366441,815754194381052160,30889.9148244824,3.78666944494473e-05
"2012-02-17",2012,2,17,152,1376302,50,3.59789153,0,NA,NA,NA,NA,4.609159815,898511866274782080,35046.1978510588,3.90047134228286e-05
"2012-02-18",2012,2,18,171,1376302,50,3.34530801,0,NA,NA,NA,NA,4.418154968,1010825849559129728,37790.0050656039,3.73852776737812e-05
"2012-02-19",2012,2,19,158,1496978,50,2.65186887,1,NA,NA,NA,NA,4.304358182,1015872006324030464,34015.8442312682,3.3484379941087e-05
"2012-02-20",2012,2,20,140,1496978,50,4.11776338,0,NA,NA,NA,NA,4.41299302,900139752439014400,30909.122801054,3.43381377361712e-05
"2012-02-21",2012,2,21,129,1496978,50,3.42801758,0,NA,NA,NA,NA,4.383224078,829414486175948928,28286.8210722965,3.41045659845104e-05
"2012-02-22",2012,2,22,159,1496978,50,3.413929,0,NA,NA,NA,NA,4.464262494,1022301575984309120,35506.1275024919,3.47315590003911e-05
"2012-02-23",2012,2,23,166,1496978,50,5.00951708,0,NA,NA,NA,NA,4.775124792,1067308563606259840,39657.4568428046,3.71565058082253e-05
"2012-02-24",2012,2,24,149,1496978,50,4.41363023,0,NA,NA,NA,NA,5.000841795,958005879381522432,37278.3432392719,3.8912436803977e-05
"2012-02-25",2012,2,25,165,1496978,50,3.12296116,0,NA,NA,NA,NA,4.94408894,1060878993945981184,40804.1739527312,3.84626090115692e-05
"2012-02-26",2012,2,26,150,1496978,50,3.4199833,0,NA,NA,NA,NA,4.895042827,964435449041801088,36729.5621672211,3.80840026190588e-05
"2012-02-27",2012,2,27,154,1496978,50,5.66176552,0,NA,NA,NA,NA,4.993206303,990153727682915840,38475.9588963806,3.88585709679841e-05
"2012-02-28",2012,2,28,160,1496978,50,3.84771572,0,NA,NA,NA,NA,4.934510008,1028731145644587776,39495.0666557283,3.83920199392634e-05
"2012-02-29",2012,2,29,179,1496978,50,3.40234542,0,NA,NA,NA,NA,4.893293057,1150892969189882624,43811.6215333712,3.80675029791957e-05
"2012-03-01",2012,3,1,151,1496978,50,6.71836722,0,NA,NA,NA,NA,4.937491305,970865018702079744,37311.2312324825,3.84309152289397e-05
"2012-03-02",2012,3,2,134,1496978,50,4.50574566,0,NA,NA,NA,NA,4.74883943,861562334477342336,31838.6212436518,3.6954518517765e-05
"2012-03-03",2012,3,3,113,1498294,50,2.4424481,1,NA,NA,NA,NA,4.717516808,727180077354019968,26665.4922551644,3.666972334032e-05
"2012-03-04",2012,3,4,137,1498294,50,4.81756734,0,NA,NA,NA,NA,4.758210765,881625403517705600,32616.6667410283,3.69960604706796e-05
