"hourlyTime","year","month","day","hour","price","volumeBTC","volumeUSD"
"17/10/29:06","17","10","29","06",5803.56671071953,135.77973431,788006.746031858
"17/10/29:07","17","10","29","07",5772.27331045407,283.8135885,1638249.60204274
"17/10/29:08","17","10","29","08",5802.00917047184,200.23904063,1161788.75002174
"17/10/29:09","17","10","29","09",5894.95568924539,1131.23442006,6668576.78040291
"17/10/29:10","17","10","29","10",5965.66311041991,1105.39799766,6594432.05697229
"17/10/29:11","17","10","29","11",5961.60983333333,326.45925209,1946222.68744239
"17/10/29:12","17","10","29","12",5955.93,238.62257819,1421219.37211917
"17/10/29:13","17","10","29","13",6034.81486187845,1505.87113342,9087653.49603677
"17/10/29:14","17","10","29","14",6197.61823804115,3287.95259041,20377474.9401396
"17/10/29:15","17","10","29","15",6173.79444979622,881.11189294,5439803.71428241
"17/10/29:16","17","10","29","16",6153.85807276303,529.82150215,3260446.32812921
"17/10/29:17","17","10","29","17",6182.07500448431,511.00077534,3159045.12050151
"17/10/29:18","17","10","29","18",6132.04514362313,598.38764118,3669340.02910192
"17/10/29:19","17","10","29","19",6103.03790366089,520.49568309,3176604.88259014
"17/10/29:20","17","10","29","20",6122.91237988325,328.00327278,2008335.29954688
"17/10/29:21","17","10","29","21",6122.9518226845,394.22537714,2413822.99150785
"17/10/29:22","17","10","29","22",6154.87160833954,286.66378977,1764378.82079439
"17/10/29:23","17","10","29","23",6138.24394461078,237.42018857,1457343.03481815
"17/10/30:00","17","10","30","00",6123.8208372093,145.48298739,890911.74963834
"17/10/30:01","17","10","30","01",6126.79912957468,117.95401068,722680.529964066
"17/10/30:02","17","10","30","02",6132.45573863636,80.78212251,495392.790765675
"17/10/30:03","17","10","30","03",6151.68505174036,113.97891667,701162.397892399
"17/10/30:04","17","10","30","04",6182.45443484043,213.70192871,1321202.43688709
"17/10/30:05","17","10","30","05",6181.19710649699,223.32987858,1380445.99927302
"17/10/30:06","17","10","30","06",6137.26025166543,243.44414449,1494080.07147917
"17/10/30:07","17","10","30","07",6153.85243938281,226.02819565,1390944.16317005
"17/10/30:08","17","10","30","08",6088.94005488851,836.45837106,5093144.87979403
"17/10/30:09","17","10","30","09",6063.05593,501.9488501,3043343.95215549
"17/10/30:10","17","10","30","10",6075.23623580314,420.99923873,2557669.83037803
"17/10/30:11","17","10","30","11",6085.22778121137,382.04960338,2324858.86028876
"17/10/30:12","17","10","30","12",6122.01660781841,317.02355366,1940823.46057613
"17/10/30:13","17","10","30","13",6098.91694540089,468.81032227,2859235.21867135
"17/10/30:14","17","10","30","14",6098.69346428571,303.59756928,1851548.51154097
"17/10/30:15","17","10","30","15",6110.04244569026,267.86326258,1636655.90400488
"17/10/30:16","17","10","30","16",6105.41051875,348.99072792,2130731.66118899
"17/10/30:17","17","10","30","17",6114.54100840336,488.96894705,2989820.67857304
"17/10/30:18","17","10","30","18",6134.65686058175,523.86355306,3213723.13978826
"17/10/30:19","17","10","30","19",6139.82782035928,242.48891598,1488840.19246277
"17/10/30:20","17","10","30","20",6136.36645245902,224.31289627,1376466.13152515
"17/10/30:21","17","10","30","21",6135.16719484458,209.81542861,1287252.73458033
"17/10/30:22","17","10","30","22",6143.51095084609,185.29903185,1138386.63135165
"17/10/30:23","17","10","30","23",6160.01105548038,325.96792876,2007966.04489364
"17/10/31:00","17","10","31","00",6142.64608205128,396.24183046,2433973.32741995
"17/10/31:01","17","10","31","01",6108.78517619421,113.76395284,694959.548694249
"17/10/31:02","17","10","31","02",6118.49637205387,121.92896647,746021.938994973
"17/10/31:03","17","10","31","03",6139.81215862633,62.49621875,383715.043749421
"17/10/31:04","17","10","31","04",6162.53043082022,86.22479613,531362.930042394
"17/10/31:05","17","10","31","05",6201.37509380863,441.9037333,2740410.80554767
"17/10/31:06","17","10","31","06",6217.62919591576,264.87728314,1646908.72898611
"17/10/31:07","17","10","31","07",6273.4097721943,1207.24771483,7573559.61167376
"17/10/31:08","17","10","31","08",6370.83114453743,1905.55559574,12139972.936988
"17/10/31:09","17","10","31","09",6377.55823784453,1646.70334783,10501946.5012394
"17/10/31:10","17","10","31","10",6383.27114138818,725.2031783,4629168.51968537
"17/10/31:11","17","10","31","11",6359.55098046875,760.1123944,4833973.52307297
"17/10/31:12","17","10","31","12",6359.52978439425,533.39306243,3392129.06731285
"17/10/31:13","17","10","31","13",6334.53639904339,937.8397318,5940779.91755619
"17/10/31:14","17","10","31","14",6364.57812546957,545.57040654,3472325.47536803
"17/10/31:15","17","10","31","15",6382.39727736367,578.38299254,3691470.03686075
"17/10/31:16","17","10","31","16",6406.23258451472,966.56832406,6192061.49275296
"17/10/31:17","17","10","31","17",6425.03828378378,1117.57497618,7180462.00695525
"17/10/31:18","17","10","31","18",6404.38899002494,943.33666148,6041494.92866939
"17/10/31:19","17","10","31","19",6407.79102392877,381.99841214,2447765.99646574
"17/10/31:20","17","10","31","20",6419.59798050139,332.30281449,2133250.47681493
"17/10/31:21","17","10","31","21",6448.26679551821,531.49809991,3427241.54953067
"17/10/31:22","17","10","31","22",6396.47194081476,676.3258488,4326099.31469692
"17/10/31:23","17","10","31","23",6394.52897196262,280.18947804,1791679.73496586
"17/11/01:00","17","11","01","00",6402.32302588997,214.63792161,1374181.30775287
"17/11/01:01","17","11","01","01",6406.66391553329,177.67769981,1138321.30796768
"17/11/01:02","17","11","01","02",6440.1192733119,240.48342727,1548741.95487363
"17/11/01:03","17","11","01","03",6506.32541579105,900.32322574,5857795.88605915
"17/11/01:04","17","11","01","04",6563.08791181174,973.79408898,6391096.21397837
"17/11/01:05","17","11","01","05",6585.51983615982,860.17462019,5664697.02382248
"17/11/01:06","17","11","01","06",6533.00617647059,1104.74118968,7217281.0155809
"17/11/01:07","17","11","01","07",6506.88727633669,1054.60315124,6862183.82638813
"17/11/01:08","17","11","01","08",6539.50438276959,918.99245397,6009755.18046899
"17/11/01:09","17","11","01","09",6556.98034452682,753.36352435,4939789.8214464
"17/11/01:10","17","11","01","10",6604.06411490683,1525.67750445,10075672.0580589
"17/11/01:11","17","11","01","11",6604.62262064753,1120.48682637,7400392.63958086
"17/11/01:12","17","11","01","12",6598.89327307941,923.11441158,6091533.48085792
"17/11/01:13","17","11","01","13",6595.36181600956,817.2850938,5390290.90044231
"17/11/01:14","17","11","01","14",6568.34321996466,1178.16237236,7738574.83050829
"17/11/01:15","17","11","01","15",6593.23930049964,1006.5399232,6636358.57916413
"17/11/01:16","17","11","01","16",6644.78059808612,1537.68284116,10217565.1089499
"17/11/01:17","17","11","01","17",6715.87108699552,1868.86707081,12551070.3262909
"17/11/01:18","17","11","01","18",6826.52859956487,2779.88352554,18976954.390558
"17/11/01:19","17","11","01","19",6922.34860822249,2656.62841034,18390107.9788814
"17/11/01:20","17","11","01","20",6886.04552058982,1641.71634448,11304933.4799856
"17/11/01:21","17","11","01","21",6910.88776108977,776.48739887,5366217.26149111
"17/11/01:22","17","11","01","22",6925.14501544799,829.49867781,5744398.63395662
"17/11/01:23","17","11","01","23",6957.81295810565,680.68234681,4736060.45298838
"17/11/02:00","17","11","02","00",7009.08172967548,1272.76291187,8920899.27179657
"17/11/02:01","17","11","02","01",7018.88036873156,891.95431496,6260520.63107815
"17/11/02:02","17","11","02","02",7023.31694280079,536.84889919,3770459.96940508
"17/11/02:03","17","11","02","03",7042.22251470588,640.61666146,4511365.07662933
"17/11/02:04","17","11","02","04",7134.05890657003,1529.17854014,10909249.7840215
"17/11/02:05","17","11","02","05",7104.55475539998,3666.12957546,26046218.3092469
"17/11/02:06","17","11","02","06",6971.57782829941,2081.07768495,14508395.0473661
"17/11/02:07","17","11","02","07",7111.71444642857,1851.74020106,13169047.5389109
"17/11/02:08","17","11","02","08",7102.11403685897,1807.01752968,12833644.5623906
"17/11/02:09","17","11","02","09",7067.71957022256,1288.66678149,9107935.4310326
"17/11/02:10","17","11","02","10",7024.92853663487,1655.78050348,11631739.7093003
"17/11/02:11","17","11","02","11",6956.02865435356,1349.38386855,9386352.85535626
"17/11/02:12","17","11","02","12",6914.13762227702,1462.27226572,10110351.6864269
"17/11/02:13","17","11","02","13",6933.31221751786,1027.22914131,7122100.355635
"17/11/02:14","17","11","02","14",7055.70981778266,1341.35538196,9464214.33763078
"17/11/02:15","17","11","02","15",7069.84708130081,728.69459448,5151759.35194411
"17/11/02:16","17","11","02","16",7071.47577094144,872.89912374,6172685.00400342
"17/11/02:17","17","11","02","17",7051.22733430444,805.78220558,5681753.51348182
"17/11/02:18","17","11","02","18",7018.1115960798,789.92074014,5543751.90636048
"17/11/02:19","17","11","02","19",6989.96210624071,722.16202049,5047885.15779133
"17/11/02:20","17","11","02","20",7042.2013116237,596.76812378,4202561.26401873
"17/11/02:21","17","11","02","21",7175.08738368056,2162.63353007,15517084.5571298
"17/11/02:22","17","11","02","22",7214.07420063874,2068.42604805,14921778.9891666
"17/11/02:23","17","11","02","23",7178.05272431993,633.91756409,4550293.69791048
"17/11/03:00","17","11","03","00",7234.63248275862,498.15676932,3603981.14482856
"17/11/03:01","17","11","03","01",7282.34057091882,691.72138282,5037350.68988216
"17/11/03:02","17","11","03","02",7350.63112139358,695.56050615,5112808.70331846
"17/11/03:03","17","11","03","03",7397.24705124836,921.53409105,6816815.33764445
"17/11/03:04","17","11","03","04",7419.68049983771,508.42135964,3772324.04782189
"17/11/03:05","17","11","03","05",7323.70274375578,1020.24771215,7471990.96878351
"17/11/03:06","17","11","03","06",7320.37869826435,526.18142711,3851847.31043838
"17/11/03:07","17","11","03","07",7261.97619755454,1142.89340935,8299664.73504166
"17/11/03:08","17","11","03","08",7266.85441609126,1083.10287174,7870750.88658495
"17/11/03:09","17","11","03","09",7334.49542161339,933.21348174,6844650.00920992
"17/11/03:10","17","11","03","10",7338.501962447,1076.40343786,7899188.74112031
"17/11/03:11","17","11","03","11",7312.72430331476,849.7589311,6214052.78741374
"17/11/03:12","17","11","03","12",7334.6346768337,825.45599993,6054418.20128701
"17/11/03:13","17","11","03","13",7307.28530606996,1064.7731774,7780601.39351244
"17/11/03:14","17","11","03","14",7273.66509623431,970.6311871,7060046.18692574
"17/11/03:15","17","11","03","15",7168.44357536132,2151.76122856,15424778.9545825
"17/11/03:16","17","11","03","16",7196.30455128205,746.61462213,5372866.20328785
"17/11/03:17","17","11","03","17",7197.91386538462,526.90064645,3792585.46876257
"17/11/03:18","17","11","03","18",7093.77400643405,1238.87172479,8788276.03862142
"17/11/03:19","17","11","03","19",7070.86861985472,792.64971791,5604722.01690652
"17/11/03:20","17","11","03","20",7170.73848511006,567.82974819,4071758.62833639
"17/11/03:21","17","11","03","21",7198.58131156039,367.751645,2647290.11899259
"17/11/03:22","17","11","03","22",7259.59788878843,488.76617286,3548245.87660566
"17/11/03:23","17","11","03","23",7238.25672119973,217.83122673,1576718.3409656
"17/11/04:00","17","11","04","00",7200.32775778547,192.7153484,1387613.67243582
"17/11/04:01","17","11","04","01",7241.29886501007,222.02611506,1607757.45498657
"17/11/04:02","17","11","04","02",7231.17357526882,102.10441275,738334.731396141
"17/11/04:03","17","11","04","03",7190.40627968338,107.7126169,774497.47695889
"17/11/04:04","17","11","04","04",7147.25890410959,191.976845,1372108.21480912
"17/11/04:05","17","11","04","05",7156.10299351251,172.35170865,1233366.57820726
"17/11/04:06","17","11","04","06",7189.99834146341,200.99867481,1445180.13852024
"17/11/04:07","17","11","04","07",7279.15946601942,687.83232758,5006841.19833813
"17/11/04:08","17","11","04","08",7327.94835635848,1162.05598619,8515486.25399755
"17/11/04:09","17","11","04","09",7308.02691334598,448.5840542,3278264.34099145
"17/11/04:10","17","11","04","10",7368.95489460717,1091.21900059,8041143.59548603
"17/11/04:11","17","11","04","11",7342.24520611702,334.74232615,2457760.2394593
"17/11/04:12","17","11","04","12",7354.70075494308,270.49049112,1989376.61924519
"17/11/04:13","17","11","04","13",7389.75818681319,1303.64601316,9633628.79845548
"17/11/04:14","17","11","04","14",7457.82241343669,1203.94852421,8978834.28847737
"17/11/04:15","17","11","04","15",7475.86380639098,649.36720912,4854580.81571733
"17/11/04:16","17","11","04","16",7428.21376891334,727.11590801,5401172.39947581
"17/11/04:17","17","11","04","17",7432.15905153099,667.28124922,4959340.37630733
"17/11/04:18","17","11","04","18",7368.52666407465,761.23818323,5609203.850842
"17/11/04:19","17","11","04","19",7408.01876434245,371.8795518,2754890.69780966
"17/11/04:20","17","11","04","20",7410.12132940406,244.25551989,1809963.03776157
"17/11/04:21","17","11","04","21",7414.12480471172,404.4239131,2998449.36573329
"17/11/04:22","17","11","04","22",7445.13485915493,220.39110003,1640841.46148085
"17/11/04:23","17","11","04","23",7464.19100354191,348.62363313,2602193.38603104
"17/11/05:00","17","11","05","00",7485.1129375,257.00866822,1923738.90754317
"17/11/05:01","17","11","05","01",7455.52211275964,506.3851732,3775365.85636622
"17/11/05:02","17","11","05","02",7474.21723492724,136.53532972,1020494.7145697
"17/11/05:03","17","11","05","03",7474.11475652174,88.59285426,662153.159347046
"17/11/05:04","17","11","05","04",7511.01180321873,1078.02444214,8097054.30907182
"17/11/05:05","17","11","05","05",7540.35650630915,600.45289642,4527628.90425272
"17/11/05:06","17","11","05","06",7582.57958055291,885.75502926,6716307.99823892
"17/11/05:07","17","11","05","07",7583.83618718999,1533.08333969,11626652.9095191
"17/11/05:08","17","11","05","08",7549.35421694089,891.41420245,6729601.56830691
"17/11/05:09","17","11","05","09",7546.60763135593,735.45077445,5550158.426951
"17/11/05:10","17","11","05","10",7534.04123897912,561.64255468,4231438.1685247
"17/11/05:11","17","11","05","11",7567.02319029042,598.71391765,4530482.09920718
"17/11/05:12","17","11","05","12",7579.51482042649,509.68558364,3863169.4349571
"17/11/05:13","17","11","05","13",7568.38189052795,723.15363583,5473102.88148522
"17/11/05:14","17","11","05","14",7457.37323065903,1861.28166369,13880272.0535183
"17/11/05:15","17","11","05","15",7412.76944635686,1013.03371263,7509385.35311311
"17/11/05:16","17","11","05","16",7362.58706456456,1207.95924999,8893705.14849749
"17/11/05:17","17","11","05","17",7376.56596885813,793.28287704,5851703.47445113
"17/11/05:18","17","11","05","18",7363.02055487805,419.81490438,3091105.7701941
"17/11/05:19","17","11","05","19",7372.57135294118,518.75401576,3824550.99581537
"17/11/05:20","17","11","05","20",7259.31156215131,1347.51308019,9782017.28317339
"17/11/05:21","17","11","05","21",7152.96210160934,2208.86950374,15799959.8476529
"17/11/05:22","17","11","05","22",7280.52385920578,1024.68326962,7460230.99259739
"17/11/05:23","17","11","05","23",7314.50514223195,457.89307454,3349261.24831523
"17/11/06:00","17","11","06","00",7296.96779717932,267.28138779,1950343.67948903
"17/11/06:01","17","11","06","01",7354.94842588343,348.34159865,2562034.49266054
"17/11/06:02","17","11","06","02",7328.32458941225,270.23401423,1980362.57137729
"17/11/06:03","17","11","06","03",7312.85358479864,196.99405053,1440588.64860231
"17/11/06:04","17","11","06","04",7336.47745186863,211.86579732,1554348.64486035
"17/11/06:05","17","11","06","05",7390.72276422764,434.07204053,3208106.11125981
"17/11/06:06","17","11","06","06",7382.69637953092,439.7777124,3246745.32513387
"17/11/06:07","17","11","06","07",7288.43640236318,909.27446861,6627189.13675656
"17/11/06:08","17","11","06","08",7239.92433552886,679.64886929,4920606.38838735
"17/11/06:09","17","11","06","09",7198.26517968931,1197.45660759,8619610.20260398
"17/11/06:10","17","11","06","10",7084.00440366972,2673.54384071,18939396.3409937
"17/11/06:11","17","11","06","11",7038.27526755853,1720.30473613,12107978.2769676
"17/11/06:12","17","11","06","12",6979.75113736078,2022.90998572,14119408.2736077
"17/11/06:13","17","11","06","13",7101.31197412823,1753.64523695,12453181.919526
"17/11/06:14","17","11","06","14",7104.02242664319,898.08734178,6380032.61708949
"17/11/06:15","17","11","06","15",7110.65484892086,1049.14342301,7460096.76803949
"17/11/06:16","17","11","06","16",6991.20142247191,1615.46127233,11294015.1450618
"17/11/06:17","17","11","06","17",7040.51402095808,1021.9051024,7194737.20153581
"17/11/06:18","17","11","06","18",7096.6333968144,674.85713358,4789213.67224227
"17/11/06:19","17","11","06","19",7062.15035283609,569.96848578,4025203.14295668
"17/11/06:20","17","11","06","20",7125.18121062992,842.62518945,6003857.16747262
"17/11/06:21","17","11","06","21",7157.75012609117,503.14420551,3601380.50043125
"17/11/06:22","17","11","06","22",7181.95430316092,756.99767019,5436722.67490386
"17/11/06:23","17","11","06","23",7137.51731443299,423.80598511,3024922.55668296
"17/11/07:00","17","11","07","00",7176.70189189189,244.60882052,1755484.58499933
"17/11/07:01","17","11","07","01",7188.48965644172,310.36823965,2231078.88041205
"17/11/07:02","17","11","07","02",7205.71696590909,304.23624893,2192240.30055944
"17/11/07:03","17","11","07","03",7177.67506875,264.0705488,1895412.59451289
"17/11/07:04","17","11","07","04",7194.9830317092,161.74128293,1163725.78620823
"17/11/07:05","17","11","07","05",7209.71661166117,528.08816382,3807366.0071147
"17/11/07:06","17","11","07","06",7114.68107153729,888.99626921,6324924.92921566
"17/11/07:07","17","11","07","07",7048.27902069818,897.90089072,6328656.01072798
"17/11/07:08","17","11","07","08",7038.27280507132,588.97198414,4145345.49892146
"17/11/07:09","17","11","07","09",7024.94007051016,602.14703085,4230046.80535688
"17/11/07:10","17","11","07","10",7032.72654873164,823.83506071,5793806.70323116
"17/11/07:11","17","11","07","11",7099.9818852459,666.352377,4731089.80589055
"17/11/07:12","17","11","07","12",7113.41589719331,727.58678783,5175627.42313774
"17/11/07:13","17","11","07","13",7044.12545729861,786.39226724,5539445.78908805
"17/11/07:14","17","11","07","14",7055.81776540755,581.12102332,4100284.04019307
"17/11/07:15","17","11","07","15",7074.07724200913,383.33516532,2711742.56905202
"17/11/07:16","17","11","07","16",7108.41991269553,614.9082724,4371026.20800936
"17/11/07:17","17","11","07","17",7105.72686144312,440.41043172,3129436.23473256
"17/11/07:18","17","11","07","18",7245.19073659596,2284.21346195,16549562.2149279
"17/11/07:19","17","11","07","19",7301.4722535668,881.84700386,6438781.4305748
"17/11/07:20","17","11","07","20",7362.79093394077,910.60706205,6704609.42084418
"17/11/07:21","17","11","07","21",7331.22794572182,745.36599451,5464448.00874245
"17/11/07:22","17","11","07","22",7366.63727121464,469.88353569,3461461.56714407
"17/11/07:23","17","11","07","23",7405.03277619242,648.46716748,4801920.62947406
"17/11/08:00","17","11","08","00",7368.89134087237,334.84559328,2467440.79285026
"17/11/08:01","17","11","08","01",7375.80793078056,256.14674338,1889289.18126582
"17/11/08:02","17","11","08","02",7375.03058285714,527.43639835,3889859.56834327
"17/11/08:03","17","11","08","03",7378.04409847434,227.48167945,1678369.8625771
"17/11/08:04","17","11","08","04",7433.2455295178,526.4867403,3913505.20868537
"17/11/08:05","17","11","08","05",7475.14221389929,543.28021271,4061096.85200471
"17/11/08:06","17","11","08","06",7467.9771281296,488.49008961,3648032.81652546
"17/11/08:07","17","11","08","07",7508.22656526006,889.44438532,6678149.96218103
"17/11/08:08","17","11","08","08",7505.58192939245,609.63801205,4575688.04671322
"17/11/08:09","17","11","08","09",7459.17088413403,747.45361767,5575384.26216472
"17/11/08:10","17","11","08","10",7715.64036229407,6939.32239406,53541315.9505805
"17/11/08:11","17","11","08","11",7398.57812529941,8093.43205188,59879889.3376365
"17/11/08:12","17","11","08","12",7309.92111326,3251.9166775,23771254.3794196
"17/11/08:13","17","11","08","13",7224.75224949648,2684.72208915,19396451.9528593
"17/11/08:14","17","11","08","14",7280.83898191561,1305.00532211,9501533.62082582
"17/11/08:15","17","11","08","15",7364.75281842221,1659.84560723,12224352.6139929
"17/11/08:16","17","11","08","16",7429.06028115502,1280.43088232,9512398.21060778
"17/11/08:17","17","11","08","17",7385.54634112018,1073.14093054,7925732.073056
"17/11/08:18","17","11","08","18",7347.09007529684,906.08193766,6657065.61158752
"17/11/08:19","17","11","08","19",7419.00432310469,802.07715516,5950613.88159555
"17/11/08:20","17","11","08","20",7382.13854461756,574.59468163,4241737.54679308
"17/11/08:21","17","11","08","21",7338.41805309735,511.84993003,3756168.76700877
"17/11/08:22","17","11","08","22",7394.00818718381,591.28869245,4371993.43296451
"17/11/08:23","17","11","08","23",7377.79551115724,287.47671772,2120944.43755683
"17/11/09:00","17","11","09","00",7372.07823493235,270.61651214,1995006.0991606
"17/11/09:01","17","11","09","01",7274.50138293487,1258.56918694,9155463.29091425
"17/11/09:02","17","11","09","02",7211.53367443013,890.64374757,6422907.3775217
"17/11/09:03","17","11","09","03",7226.05556366586,293.10794207,2118014.27554957
"17/11/09:04","17","11","09","04",7146.73036554192,969.20547584,6926650.20463524
"17/11/09:05","17","11","09","05",7134.92187239264,927.15268895,6615161.999437
"17/11/09:06","17","11","09","06",7187.81021119324,498.62716635,3584037.43786888
"17/11/09:07","17","11","09","07",7188.47128021486,739.9194809,5318889.93812114
"17/11/09:08","17","11","09","08",7183.43822234606,849.35896036,6101317.62034213
"17/11/09:09","17","11","09","09",7175.55885780886,587.3131787,4214300.28172866
"17/11/09:10","17","11","09","10",7183.31460184778,494.53225369,3552380.75901607
"17/11/09:11","17","11","09","11",7204.16837092732,919.0485267,6620980.32739949
"17/11/09:12","17","11","09","12",7174.19816873251,632.74524826,4539439.80134109
"17/11/09:13","17","11","09","13",7185.05836174944,660.62930705,4746660.12663634
"17/11/09:14","17","11","09","14",7142.28658309859,972.46572249,6945628.88226361
"17/11/09:15","17","11","09","15",7137.20868547419,910.63335881,6499380.31778127
"17/11/09:16","17","11","09","16",7111.74283311772,888.32841614,6317563.24693846
"17/11/09:17","17","11","09","17",7222.82034498834,1465.33165094,10583827.2605648
"17/11/09:18","17","11","09","18",7302.73026726058,792.7967616,5789580.90672249
"17/11/09:19","17","11","09","19",7278.81341954023,407.55146614,2966491.08089313
"17/11/09:20","17","11","09","20",7277.54574182243,356.08180537,2591401.62641089
"17/11/09:21","17","11","09","21",7288.45923279033,420.54638299,3065135.16792004
"17/11/09:22","17","11","09","22",7274.18830204422,491.56406212,3575729.55037864
"17/11/09:23","17","11","09","23",7225.50532928943,288.97310368,2087976.70066115
"17/11/10:00","17","11","10","00",7206.03195777351,385.45815783,2777623.80370749
"17/11/10:01","17","11","10","01",7184.26522287637,214.40905604,1540371.52477792
"17/11/10:02","17","11","10","02",7165.79764007597,500.35911801,3585472.18702655
"17/11/10:03","17","11","10","03",7126.42239888424,216.64710065,1543918.75072549
"17/11/10:04","17","11","10","04",6972.23215438046,2570.59999547,17922819.9444662
"17/11/10:05","17","11","10","05",6844.41396680498,1906.81468563,13051029.0664348
"17/11/10:06","17","11","10","06",6808.15201662292,1518.40665852,10337543.3542566
"17/11/10:07","17","11","10","07",6822.54313169165,1464.60574644,9992335.87601034
"17/11/10:08","17","11","10","08",6815.73066568915,1387.20233844,9454797.51762121
"17/11/10:09","17","11","10","09",6917.17523787094,1598.17635479,11054865.9071042
"17/11/10:10","17","11","10","10",6803.98408284024,1583.72172995,10775617.442228
"17/11/10:11","17","11","10","11",6598.17338821404,4231.73497569,27921721.1025723
"17/11/10:12","17","11","10","12",6579.12718701916,3169.31123657,20851301.720643
"17/11/10:13","17","11","10","13",6509.06178696247,2588.41154802,16848130.6961493
"17/11/10:14","17","11","10","14",6582.741060692,2059.45768996,13556876.6984576
"17/11/10:15","17","11","10","15",6692.89398099068,2292.43947151,15343054.3406547
"17/11/10:16","17","11","10","16",6635.29315514994,880.57082193,5842845.54737688
"17/11/10:17","17","11","10","17",6659.66549107143,1062.65436235,7076922.58587881
"17/11/10:18","17","11","10","18",6801.6968138551,1407.80957794,9575493.9207892
"17/11/10:19","17","11","10","19",6841.15525520484,809.33971544,5536818.64752834
"17/11/10:20","17","11","10","20",6814.37661372951,479.08976548,3264698.09376407
"17/11/10:21","17","11","10","21",6798.17904151717,386.50865948,2627555.06824183
"17/11/10:22","17","11","10","22",6760.64839336493,626.18574222,4233421.63208767
"17/11/10:23","17","11","10","23",6744.29399844721,192.21653196,1296364.80290016
"17/11/11:00","17","11","11","00",6697.80768760908,494.37329826,3311217.27763448
"17/11/11:01","17","11","11","01",6742.86350182704,247.57683709,1669376.81871194
"17/11/11:02","17","11","11","02",6739.25954712362,142.13541262,957887.436483691
"17/11/11:03","17","11","11","03",6697.35046296296,331.55269938,2220524.62468926
"17/11/11:04","17","11","11","04",6595.31976612332,874.42392127,5767105.37192309
"17/11/11:05","17","11","11","05",6429.19228829994,2146.61925262,13801027.9448607
"17/11/11:06","17","11","11","06",6354.46175899395,2735.59913137,17383260.0682277
"17/11/11:07","17","11","11","07",6460.95672293364,1283.51531443,8292736.8997548
"17/11/11:08","17","11","11","08",6373.73583121387,1432.68829607,9131576.72762211
"17/11/11:09","17","11","11","09",6419.33836667662,1419.47891789,9112115.47829989
"17/11/11:10","17","11","11","10",6378.70574651626,1002.17777401,6392597.12610846
"17/11/11:11","17","11","11","11",6285.77067721519,1998.42750899,12561657.0365495
"17/11/11:12","17","11","11","12",6310.08550305223,1766.08594842,11144153.3402693
"17/11/11:13","17","11","11","13",6320.72342630652,1110.62468369,7019951.45603365
"17/11/11:14","17","11","11","14",6420.4111015299,1231.20075536,7904814.99792534
"17/11/11:15","17","11","11","15",6384.71997387518,999.85622067,6383801.9831151
"17/11/11:16","17","11","11","16",6342.78996524157,795.43677256,5045288.37897771
"17/11/11:17","17","11","11","17",6293.47253602305,1010.24747785,6357964.75643553
"17/11/11:18","17","11","11","18",6279.32494300706,977.87225114,6140377.61765786
"17/11/11:19","17","11","11","19",6234.96305829297,1119.15726376,6977904.19596384
"17/11/11:20","17","11","11","20",6130.76182094082,2559.16026217,15689602.0289807
"17/11/11:21","17","11","11","21",6083.70812431843,1439.31773751,8756389.01316521
"17/11/11:22","17","11","11","22",5802.00829283962,5384.33119159,31239934.2250002
"17/11/11:23","17","11","11","23",5649.0224753074,3768.23954843,21286869.9014233
"17/11/12:00","17","11","12","00",6010.73461314303,6523.09650698,39208601.9593771
"17/11/12:01","17","11","12","01",6289.66962110727,3832.44007146,24104781.8921761
"17/11/12:02","17","11","12","02",6129.88266496815,1795.46882074,11006013.1997449
"17/11/12:03","17","11","12","03",6258.38309953344,1155.70516371,7232845.66460619
"17/11/12:04","17","11","12","04",6392.28369744318,1187.37651286,7590047.52588191
"17/11/12:05","17","11","12","05",6258.81081635602,964.82058848,6038629.5350216
"17/11/12:06","17","11","12","06",6086.39233348184,1783.96800212,10857929.1712801
"17/11/12:07","17","11","12","07",6167.04471051877,1022.1304936,6303524.45401582
"17/11/12:08","17","11","12","08",6211.70038104752,1105.09296207,6864506.37358316
"17/11/12:09","17","11","12","09",6184.36733254298,926.70391464,5731077.41663931
"17/11/12:10","17","11","12","10",6108.16173127178,1191.31163635,7276724.14717183
"17/11/12:11","17","11","12","11",6114.32601395117,1017.91673552,6223874.77602619
"17/11/12:12","17","11","12","12",6078.97077663384,1376.50728007,8367747.52936926
"17/11/12:13","17","11","12","13",6041.01612432305,1310.85371912,7918888.45383276
"17/11/12:14","17","11","12","14",5883.58490207715,2281.38058494,13422696.3654449
"17/11/12:15","17","11","12","15",5792.31885115766,2673.21527894,15484115.2534069
"17/11/12:16","17","11","12","16",5796.70776903424,3203.97126267,18572485.1100816
"17/11/12:17","17","11","12","17",5965.98983032748,1978.38247376,11803009.7189503
"17/11/12:18","17","11","12","18",5914.95462644882,1290.8928469,7635572.61702084
"17/11/12:19","17","11","12","19",5927.29911967606,961.00696193,5696175.71945026
"17/11/12:20","17","11","12","20",5994.65198282137,1218.58504907,7304993.28064395
"17/11/12:21","17","11","12","21",6031.17222204344,1086.26351497,6551442.33730634
"17/11/12:22","17","11","12","22",6201.67427285062,2731.2274648,16938183.1017532
"17/11/12:23","17","11","12","23",6274.07913202042,1006.77053769,6316558.02125381
"17/11/13:00","17","11","13","00",6268.0361152283,849.623707,5325472.07983015
