"hourlyTime","year","month","day","hour","price","volumeBTC","volumeUSD"
"13/06/08:02","13","06","08","02",109.440875,74.63293556,8167.89377150501
"13/06/08:03","13","06","08","03",109.175625357143,267.48890942,29203.2689620286
"13/06/08:04","13","06","08","04",108.677341754386,66.8,7259.64642919298
"13/06/08:05","13","06","08","05",109.532345263158,133.30202825,14600.8837825582
"13/06/08:06","13","06","08","06",109.428125,60.5944864,6630.74103209
"13/06/08:07","13","06","08","07",108.818333333333,90.59167808,9858.03542253547
"13/06/08:08","13","06","08","08",108.526176470588,123.2113004,13371.6513303811
"13/06/08:09","13","06","08","09",109.563953809524,78.23843579,8572.11236502495
"13/06/08:10","13","06","08","10",109.456660595238,108.08275658,11830.3776031748
"13/06/08:11","13","06","08","11",109.675454347826,32.08459164,3518.89216568146
"13/06/08:12","13","06","08","12",109.288,16.5104905,1804.398485764
"13/06/08:13","13","06","08","13",109.486666666667,40.50015242,4434.22668795773
"13/06/08:14","13","06","08","14",109.69,43.98935708,4825.1925781052
"13/06/08:15","13","06","08","15",109.1139925,5.77,629.587736725
"13/06/08:16","13","06","08","16",109.045555555556,17.8,1941.01088888889
"13/06/08:17","13","06","08","17",109.040769230769,21.3,2322.56838461538
"13/06/08:18","13","06","08","18",108.501442307692,265.95449817,28856.4466396635
"13/06/08:19","13","06","08","19",108.663461538462,391.57961825,42550.3967869543
"13/06/08:20","13","06","08","20",108.143804756098,206.0399637,22281.9456063262
"13/06/08:21","13","06","08","21",106.671658646617,766.81246573,81797.1575903209
"13/06/08:22","13","06","08","22",101.4000781471,2107.49357879,213700.013583818
"13/06/08:23","13","06","08","23",99.7944639247312,715.99331537,71452.1690810401
"13/06/09:00","13","06","09","00",94.4286255825243,1669.11530156,157612.263865071
"13/06/09:01","13","06","09","01",95.4639026406926,642.13137982,61300.3675256701
"13/06/09:02","13","06","09","02",92.7463979569892,917.28740654,85075.1028478934
"13/06/09:03","13","06","09","03",92.4721486,607.00930288,56131.4544575018
"13/06/09:04","13","06","09","04",92.7848092248062,429.62869053,39863.0160883294
"13/06/09:05","13","06","09","05",93.3424673504274,619.67269709,57841.7784960746
"13/06/09:06","13","06","09","06",94.4535805654762,798.24826829,75397.4071201814
"13/06/09:07","13","06","09","07",95.3807063333333,1300.30974315,124024.461753762
"13/06/09:08","13","06","09","08",97.4952856934307,463.54394647,45193.349492553
"13/06/09:09","13","06","09","09",98.3059811111111,164.61633301,16182.7701234614
"13/06/09:10","13","06","09","10",96.637,656.62577149,63454.3446794791
"13/06/09:11","13","06","09","11",100.73467872,947.24900764,95420.8244524542
"13/06/09:12","13","06","09","12",99.9765946153846,388.17867617,38808.7821457848
"13/06/09:13","13","06","09","13",100.9818165,187.78614068,18962.9855993909
"13/06/09:14","13","06","09","14",100.804751341991,485.36601823,48927.2007775276
"13/06/09:15","13","06","09","15",99.9259893048128,1000.12989146,99938.9688374556
"13/06/09:16","13","06","09","16",99.201155378486,222.6258178,22084.7383428403
"13/06/09:17","13","06","09","17",97.9335457063712,656.0661628,64250.8855409774
"13/06/09:18","13","06","09","18",96.2480414312618,2066.96879544,198941.698260634
"13/06/09:19","13","06","09","19",97.0775,1145.98768841,111249.619821622
"13/06/09:20","13","06","09","20",101.209048338369,495.18415444,50117.1170231121
"13/06/09:21","13","06","09","21",103.629463988439,850.3672128,88123.0984558071
"13/06/09:22","13","06","09","22",105.738711869919,950.66031327,100521.596951023
"13/06/09:23","13","06","09","23",105.302638961039,343.61659827,36183.7345886462
"13/06/10:00","13","06","10","00",105.505161904762,178.6141805,18844.7180321389
"13/06/10:01","13","06","10","01",104.912608695652,123.2032913,12925.5786901733
"13/06/10:02","13","06","10","02",105.379508196721,41.5797458,4381.65316334869
"13/06/10:03","13","06","10","03",104.950769230769,35.1315815,3687.08650271846
"13/06/10:04","13","06","10","04",103.852262773723,301.10590731,31270.5298086783
"13/06/10:05","13","06","10","05",102.362867647059,232.06517243,23754.856530944
"13/06/10:06","13","06","10","06",101.416629213483,222.0897363,22523.5924384573
"13/06/10:07","13","06","10","07",100.728929139073,313.450066,31573.4894867517
"13/06/10:08","13","06","10","08",102.898235294118,379.35622737,39035.086344207
"13/06/10:09","13","06","10","09",104.008983050847,107.9298786,11225.6769139874
"13/06/10:10","13","06","10","10",103.768352941176,363.22967643,37691.7452624976
"13/06/10:11","13","06","10","11",103.277894736842,3.599092,371.70664472421
"13/06/10:12","13","06","10","12",103.650789473684,82.8488984,8587.35372618505
"13/06/10:13","13","06","10","13",104.440534262295,239.3145985,24994.1445241066
"13/06/10:14","13","06","10","14",104.973055555556,18.3217768,1923.29289390289
"13/06/10:15","13","06","10","15",104.567647058824,83.64999368,8747.08301560306
"13/06/10:16","13","06","10","16",104.349166666667,86.45315044,9021.31420412197
"13/06/10:17","13","06","10","17",104.688378378378,192.7325622,20176.8593974279
"13/06/10:18","13","06","10","18",105.255,102.79029098,10819.1920770999
"13/06/10:19","13","06","10","19",105.003737373737,247.7401093,26013.6373738782
"13/06/10:20","13","06","10","20",103.643703703704,12.53649855,1299.32914119811
"13/06/10:21","13","06","10","21",105.067142857143,4,420.268571428571
"13/06/10:22","13","06","10","22",104.332145833333,27.8389077,2904.49297799711
"13/06/10:23","13","06","10","23",106.129842173913,430.14831236,45651.5725021418
"13/06/11:00","13","06","11","00",105.726985666667,19.7625064,2089.43023089021
"13/06/11:01","13","06","11","01",105.42845746,197.24643063,20795.3869208118
"13/06/11:02","13","06","11","02",105.592976666667,128.78853741,13599.1650256683
"13/06/11:03","13","06","11","03",106.177414871795,34.47029399,3659.96670572897
"13/06/11:04","13","06","11","04",105.755618571429,51.59,5455.9323621
"13/06/11:05","13","06","11","05",106.525726486486,181.13123649,19295.1365564928
"13/06/11:06","13","06","11","06",106.456216216216,339.0617216,36095.2279452921
"13/06/11:07","13","06","11","07",106.71625,86.7860604,9261.4829181615
"13/06/11:08","13","06","11","08",107.558421052632,231.63336324,24914.1188132051
"13/06/11:09","13","06","11","09",107.62,247.9544571,26684.858673102
"13/06/11:10","13","06","11","10",106.61,288.7591808,30784.616265088
"13/06/11:11","13","06","11","11",106.5858996,119.2052426,12705.5980195572
"13/06/11:12","13","06","11","12",107.420384615385,145.93336044,15676.2177066804
"13/06/11:13","13","06","11","13",107.149411764706,102.20713796,10951.4347105681
"13/06/11:14","13","06","11","14",107.491451612903,135.73890146,14590.7715582762
"13/06/11:15","13","06","11","15",107.770833333333,5,538.854166666667
"13/06/11:16","13","06","11","16",106.988333333333,53.88,5764.5314
"13/06/11:17","13","06","11","17",107.255454545455,3.5212794,377.676422628545
"13/06/11:18","13","06","11","18",106.904317647059,56.21840287,6009.9899980248
"13/06/11:19","13","06","11","19",107.355098039216,64.803295,6956.96408798922
"13/06/11:20","13","06","11","20",107.736889,27.69806332,2984.10317342181
"13/06/11:21","13","06","11","21",107.3466075,24,2576.31858
"13/06/11:22","13","06","11","22",107.371538461538,46.3,4971.30223076923
"13/06/11:23","13","06","11","23",106.889411764706,9.8848177,1056.58234935435
"13/06/12:00","13","06","12","00",106.833529411765,62.79249636,6708.34400671419
"13/06/12:01","13","06","12","01",107.545307407407,109.0598185,11728.8717063786
"13/06/12:02","13","06","12","02",107.563709677419,30.71585326,3303.91112255285
"13/06/12:03","13","06","12","03",108.296485365854,113.333037,12273.5695829383
"13/06/12:04","13","06","12","04",109.091818559671,1248.25649017,136174.570541557
"13/06/12:05","13","06","12","05",109.037462686567,60.2043642,6564.531115026
"13/06/12:06","13","06","12","06",109.181578947368,23.0594787,2517.67029416921
"13/06/12:07","13","06","12","07",108.832857142857,62.9462501,6850.62024481186
"13/06/12:08","13","06","12","08",109.685521791045,444.13329922,48714.9926697239
"13/06/12:09","13","06","12","09",109.641061395349,74.5877185,8177.8766233975
"13/06/12:10","13","06","12","10",108.585727692308,261.30338835,28373.8185724504
"13/06/12:11","13","06","12","11",108.6652,55.79607503,6063.09165234996
"13/06/12:12","13","06","12","12",107.603017751479,332.38854936,35766.0109771725
"13/06/12:13","13","06","12","13",106.138367346939,940.39442502,99811.928933786
"13/06/12:14","13","06","12","14",106.364117186312,442.74190232,47091.8515816551
"13/06/12:15","13","06","12","15",106.227697647059,109.0548065,11584.6410118405
"13/06/12:16","13","06","12","16",106.64380890411,408.27800483,43540.3215268417
"13/06/12:17","13","06","12","17",107.434722222222,13.65598,1467.12641797222
"13/06/12:18","13","06","12","18",107.435294117647,30.03,3226.28188235294
"13/06/12:19","13","06","12","19",108.3467,249.90276308,27076.1397005998
"13/06/12:20","13","06","12","20",108.247142857143,6,649.482857142857
"13/06/12:21","13","06","12","21",108.092,7.5,810.69
"13/06/12:22","13","06","12","22",107.628563333333,34.25356032,3686.66148629327
"13/06/12:23","13","06","12","23",107.360689655172,2.04,219.015806896552
"13/06/13:00","13","06","13","00",107.882,20.33,2193.24106
"13/06/13:01","13","06","13","01",108.27962962963,63.0143281,6823.16810802796
"13/06/13:02","13","06","13","02",108.134831176471,16.872634,1824.51942909238
"13/06/13:03","13","06","13","03",108.127,43.58406891,4712.61461903157
"13/06/13:04","13","06","13","04",107.343023454545,118,12666.4767676364
"13/06/13:05","13","06","13","05",107.137358490566,29.54,3164.83756981132
"13/06/13:06","13","06","13","06",106.890085897436,130.13202351,13909.823170991
"13/06/13:07","13","06","13","07",106.732877777778,130.32967435,13910.4612032161
"13/06/13:08","13","06","13","08",105.958932030075,342.10342788,36248.9138619927
"13/06/13:09","13","06","13","09",106.787,20.0954545,2145.9332996915
"13/06/13:10","13","06","13","10",106.6492,142.1652693,15161.8122386296
"13/06/13:11","13","06","13","11",107.628291538462,83.87388857,9027.2033314764
"13/06/13:12","13","06","13","12",106.625389655172,166.21692652,17722.9445574802
"13/06/13:13","13","06","13","13",103.635090877193,1458.99955816,151203.551799696
"13/06/13:14","13","06","13","14",99.4792619241192,2060.22873804,204950.034255079
"13/06/13:15","13","06","13","15",101.442965,236.67114078,24008.6222506556
"13/06/13:16","13","06","13","16",100.374625856354,738.65899626,74142.6203850272
"13/06/13:17","13","06","13","17",101.256679787234,160.960841,16298.3603354209
"13/06/13:18","13","06","13","18",100.387534230769,203.5850705,20437.4032336923
"13/06/13:19","13","06","13","19",100.235967741935,107.05673594,10730.9355302387
"13/06/13:20","13","06","13","20",99.0511888118812,490.16606365,48551.5313197727
"13/06/13:21","13","06","13","21",99.9994535135135,114.10234396,11410.1720406109
"13/06/13:22","13","06","13","22",101.79414744186,350.62062081,35691.1271708898
"13/06/13:23","13","06","13","23",101.996666666667,296.3964123,30231.446066559
"13/06/14:00","13","06","14","00",101.139285714286,52.4211959,5301.84230961464
"13/06/14:01","13","06","14","01",101.46925,53.0916456,5387.1694602978
"13/06/14:02","13","06","14","02",101.704193548387,125.9968279,12814.4057712244
"13/06/14:03","13","06","14","03",101.035833333333,65.7375947,6641.85266184342
"13/06/14:04","13","06","14","04",100.482837837838,226.17489009,22726.6948039043
"13/06/14:05","13","06","14","05",98.9807142857143,1088.22906159,107713.689822651
"13/06/14:06","13","06","14","06",100.048,531.5350308,53179.0167614784
"13/06/14:07","13","06","14","07",99.5552777777778,107.0220047,10654.6054062431
"13/06/14:08","13","06","14","08",99.6059090909091,24.497638,2440.10950357
"13/06/14:09","13","06","14","09",99.8907317073171,186.3114756,18610.7896231539
"13/06/14:10","13","06","14","10",100.118780487805,112.69374,11282.7598174098
"13/06/14:11","13","06","14","11",100.44380952381,63.8563493,6413.97498597505
"13/06/14:12","13","06","14","12",99.1158620689655,88.4300835,8764.8239589331
"13/06/14:13","13","06","14","13",98.196,77.2,7580.7312
"13/06/14:14","13","06","14","14",98.2518181818182,13.1343615,1290.47489803227
"13/06/14:15","13","06","14","15",99.27125,17.8,1767.02825
"13/06/14:16","13","06","14","16",97.276844,47.89527,4659.10070812788
"13/06/14:17","13","06","14","17",98.2296,66.1048096,6493.44900508416
"13/06/14:18","13","06","14","18",98.872,76.0225728,7516.5038178816
"13/06/14:19","13","06","14","19",99.1975,23.347,2315.9640325
"13/06/14:20","13","06","14","20",98.8644444444444,14.7859163,1461.80140060156
"13/06/14:21","13","06","14","21",99.365625,46.1539,4586.1111196875
"13/06/14:22","13","06","14","22",98.3483720930233,67.1178507,6600.93135472758
"13/06/14:23","13","06","14","23",97.760625,138.294,13519.70787375
"13/06/15:00","13","06","15","00",98.3422619047619,154.6294131,15206.6062412598
"13/06/15:01","13","06","15","01",98.6279310344828,122.4687621,12078.8406222773
"13/06/15:02","13","06","15","02",100.09029921875,404.57285018,40493.8176302987
"13/06/15:03","13","06","15","03",102.405218257576,776.11783198,79478.5159775084
"13/06/15:04","13","06","15","04",101.812406875,17.61,1792.91648506875
"13/06/15:05","13","06","15","05",100.932492835821,60.6510157,6121.65820762551
"13/06/15:06","13","06","15","06",100.2390625,41.2873091,4138.60115733172
"13/06/15:07","13","06","15","07",100.536923076923,75.466813,7587.20117344154
"13/06/15:08","13","06","15","08",100.397586206897,29.55930785,2967.68315808657
"13/06/15:09","13","06","15","09",99.97002,0.1,9.997002
"13/06/15:10","13","06","15","10",100.2225,3.87,387.861075
"13/06/15:11","13","06","15","11",99.6993213636364,115.5065475,11515.9243988066
"13/06/15:12","13","06","15","12",99.991976,39.5643,3956.1125360568
"13/06/15:13","13","06","15","13",100.589090909091,5.040521,507.021425098182
"13/06/15:14","13","06","15","14",100.186896551724,56.6898985,5679.58499654724
"13/06/15:15","13","06","15","15",99.7992857142857,14.993,1496.29069071429
"13/06/15:16","13","06","15","16",99.9716666666667,44.91117257,4489.84477377718
"13/06/15:17","13","06","15","17",99.985,10,999.85
"13/06/15:18","13","06","15","18",99.7566666666667,107.733,10747.08497
"13/06/15:19","13","06","15","19",99.7157142857143,66.9976322,6680.71675027457
"13/06/15:20","13","06","15","20",99.9533333333333,73.0023678,7296.830002836
"13/06/15:21","13","06","15","21",99.6366666666667,1.2849776,128.030884805333
"13/06/15:22","13","06","15","22",99.4,3.6450224,362.31522656
"13/06/15:23","13","06","15","23",99.7575,4.4,438.933
"13/06/16:00","13","06","16","00",100.361643835616,117.37,11779.4461369863
"13/06/16:02","13","06","16","02",100.625625,48.8284081,4913.38908281756
"13/06/16:03","13","06","16","03",99.3611111111111,10.0452966,998.111831616667
"13/06/16:04","13","06","16","04",100.03,5.37,537.1611
"13/06/16:06","13","06","16","06",100.212857142857,160.6412784,16098.3214835451
"13/06/16:07","13","06","16","07",99.922,3.39,338.73558
"13/06/16:08","13","06","16","08",100.345,11.660825,1170.105484625
"13/06/16:09","13","06","16","09",100.564710743802,42.697575,4293.86927933678
"13/06/16:10","13","06","16","10",100.2928,15.02158,1506.556318624
"13/06/16:11","13","06","16","11",100.008,1,100.008
"13/06/16:12","13","06","16","12",99.6565384615385,227.9337593,22715.0894503635
"13/06/16:13","13","06","16","13",99.5402564102564,78.2528528,7789.30903254605
"13/06/16:14","13","06","16","14",99.6536529411765,22.934401,2285.49683766777
"13/06/16:15","13","06","16","15",99.2586740740741,135.0900228,13408.8565437644
"13/06/16:16","13","06","16","16",99.0676666666667,36.4221506,3608.25747492393
"13/06/16:17","13","06","16","17",99.1253125,35.20479,3489.68581024688
"13/06/16:18","13","06","16","18",99.28,51.6554207,5128.350167096
"13/06/16:19","13","06","16","19",99.4063684210526,78.798745,7833.09707658658
"13/06/16:20","13","06","16","20",98.9908695652174,31.7562785,3143.58162287022
"13/06/16:21","13","06","16","21",98.8785714285714,136.3158793,13478.7194082136
"13/06/16:22","13","06","16","22",99.739387755102,28.66,2858.53085306122
"13/06/16:23","13","06","16","23",99.8533333333333,24.041695,2400.64338473333
"13/06/17:01","13","06","17","01",100.073,7.013315,701.843471995
"13/06/17:02","13","06","17","02",99.6327777777778,92.47,9213.04296111111
"13/06/17:03","13","06","17","03",100.5,14.62,1469.31
"13/06/17:04","13","06","17","04",100.191315789474,78.13278232,7828.22626693333
"13/06/17:05","13","06","17","05",100.215833333333,10.78,1080.32668333333
"13/06/17:06","13","06","17","06",100.2125,12.014,1203.952975
"13/06/17:07","13","06","17","07",100.245625,22.43,2248.50936875
"13/06/17:08","13","06","17","08",100.6803125,40.7676306,4104.49778869256
"13/06/17:09","13","06","17","09",99.9794871794872,77.91358735,7789.76050756718
"13/06/17:10","13","06","17","10",99.9555263157895,176.287685,17620.9283371671
"13/06/17:11","13","06","17","11",101,38.8207832,3920.8991032
"13/06/17:12","13","06","17","12",100.26,182.342735,18281.6826111
"13/06/17:13","13","06","17","13",99.8936144578313,90.9837753,9088.69817173616
"13/06/17:14","13","06","17","14",100.125,11.49,1150.43625
"13/06/17:15","13","06","17","15",100.302222222222,7.518955,754.167895288889
"13/06/17:16","13","06","17","16",100.24625,22.24372478,2229.84999522707
"13/06/17:17","13","06","17","17",100.727906976744,28.7575606,2896.68888899488
"13/06/17:18","13","06","17","18",101.28724137931,45.6771596,4626.51348992648
"13/06/17:19","13","06","17","19",101.827384615385,36.3505626,3701.48271885582
"13/06/17:20","13","06","17","20",101.767142857143,1.6561924,168.545968569714
"13/06/17:21","13","06","17","21",102.452066115702,185.58670094,19013.7409549
"13/06/17:22","13","06","17","22",102.587234042553,216.27391,22186.9422224681
"13/06/17:23","13","06","17","23",101.916901960784,97.28730501,9915.22072673309
"13/06/18:00","13","06","18","00",102.916733333333,145.0358746,14926.618429975
"13/06/18:01","13","06","18","01",103.230666666667,19.9450754,2058.94343025893
"13/06/18:02","13","06","18","02",103.727083333333,262.86031343,27265.7336361797
"13/06/18:03","13","06","18","03",104.480943396226,476.86686283,49823.4997028773
"13/06/18:04","13","06","18","04",105.709017572254,336.3112074,35551.1273327927
"13/06/18:05","13","06","18","05",107.291805938028,1502.97423952,161256.820436435
"13/06/18:06","13","06","18","06",106.99341621118,261.2995308,27957.3294546705
"13/06/18:07","13","06","18","07",106.516428571429,208.59285763,22218.5662202561
"13/06/18:08","13","06","18","08",106.534222222222,31.65522937,3372.365240199
"13/06/18:09","13","06","18","09",105.604049586777,607.87475099,64194.0353460976
"13/06/18:10","13","06","18","10",105.318009950249,351.7822779,37049.0094441934
"13/06/18:11","13","06","18","11",105.737333333333,192.0187699,20303.5526791729
"13/06/18:12","13","06","18","12",104.7144,409.6817975,42899.583616134
"13/06/18:13","13","06","18","13",103.9782124375,313.24233638,32570.3781965385
"13/06/18:14","13","06","18","14",103.598277314488,242.57050256,25129.8861925255
"13/06/18:15","13","06","18","15",104.213793529412,72.5594356,7561.69404022905
"13/06/18:16","13","06","18","16",104.016956521739,26.39934047,2745.97904987058
"13/06/18:17","13","06","18","17",103.435,43.1907421,4467.4344091135
"13/06/18:18","13","06","18","18",103.88551125,57.8123644,6005.8670322653
"13/06/18:19","13","06","18","19",104.379107142857,50.0162193,5220.64831319534
"13/06/18:20","13","06","18","20",104.152142857143,14.19432335,1478.36919330968
"13/06/18:21","13","06","18","21",104.635837731092,124.01406606,12976.3156926271
"13/06/18:22","13","06","18","22",106.043260551724,401.93568416,42622.5704804144
"13/06/18:23","13","06","18","23",106.196275913043,251.18938272,26675.3769937602
"13/06/19:00","13","06","19","00",105.607667346939,58.1816983,6144.43343974635
"13/06/19:01","13","06","19","01",105.790699756098,87.81945828,9290.48194364262
"13/06/19:02","13","06","19","02",106.046102794118,171.2175068,18156.9493262653
"13/06/19:03","13","06","19","03",106.381863984962,177.37271734,18869.2402907071
"13/06/19:04","13","06","19","04",106.652876,22.20563315,2368.29463884844
"13/06/19:05","13","06","19","05",105.863559322034,47.4644202,5024.75246352864
"13/06/19:06","13","06","19","06",105.986666666667,34.49685892,3656.20708740107
"13/06/19:07","13","06","19","07",106.857,40.8092319,4360.7520931383
"13/06/19:08","13","06","19","08",105.834716981132,154.8194627,16385.2740180254
"13/06/19:09","13","06","19","09",105.272268387097,155.47379948,16367.0795460202
"13/06/19:11","13","06","19","11",104.943,131.3,13779.0159
"13/06/19:12","13","06","19","12",104.908,16.3860936,1719.0323073888
"13/06/19:13","13","06","19","13",104.586206896552,108.3710164,11334.1135428
"13/06/19:14","13","06","19","14",104.83688625,5.05029,529.456678259513
"13/06/19:15","13","06","19","15",104.252748091603,650.62625061,67829.5746066285
"13/06/19:16","13","06","19","16",105.062509,13.4167716,1409.59968697594
"13/06/19:17","13","06","19","17",105.141666666667,4.8177016,506.541175726667
"13/06/19:18","13","06","19","18",105.353529411765,15.62105922,1645.73372197719
"13/06/19:19","13","06","19","19",105.335795454545,6.3410222,667.936617431932
"13/06/19:22","13","06","19","22",105.615487804878,381,40239.5008536585
"13/06/19:23","13","06","19","23",106.4729915,231.81906763,24682.4696173069
"13/06/20:00","13","06","20","00",106.258333333333,54.36008981,5776.21254306092
"13/06/20:01","13","06","20","01",107.251023529412,251.3696977,26959.6573626038
"13/06/20:02","13","06","20","02",106.649587307692,122.68916603,13084.7489242244
"13/06/20:03","13","06","20","03",107.185146218487,115.11955668,12339.1065153532
"13/06/20:04","13","06","20","04",107.063885952381,91.869612,9835.91766165749
"13/06/20:05","13","06","20","05",106.203103448276,387.7195205,41177.0163445774
"13/06/20:06","13","06","20","06",105.837581707317,263.64201478,27903.2332807599
"13/06/20:07","13","06","20","07",106.621920756303,850.67019617,90700.0902457861
"13/06/20:08","13","06","20","08",106.123329433962,172.71404911,18328.9899315741
"13/06/20:09","13","06","20","09",106.290848269231,103.56306231,11007.8057422891
"13/06/20:10","13","06","20","10",106.953726538462,166.835243,17843.6509567998
"13/06/20:11","13","06","20","11",106.869934038462,182.16253483,19467.6980815611
"13/06/20:12","13","06","20","12",106.114674733333,306.03702806,32475.0196889429
"13/06/20:13","13","06","20","13",104.307978549618,730.15629843,76161.1275145052
"13/06/20:14","13","06","20","14",103.980125029586,899.83056392,93564.4945418443
"13/06/20:15","13","06","20","15",104.670297125,228.40219789,23906.9259171494
"13/06/20:16","13","06","20","16",102.26452852349,546.95500639,55934.0958520358
"13/06/20:17","13","06","20","17",99.5335254054054,916.04616264,91177.3040016526
"13/06/20:18","13","06","20","18",102.740466271186,113.97851521,11710.2057975729
"13/06/20:19","13","06","20","19",102.407211538462,572.38000239,58615.8399851378
"13/06/20:20","13","06","20","20",101.06157965035,338.08970356,34167.879505292
"13/06/20:21","13","06","20","21",101.464264705882,349.41509188,35453.1453747425
"13/06/20:22","13","06","20","22",102.14199425641,162.2713272,16574.7169708425
"13/06/20:23","13","06","20","23",102.436912083333,148.47256663,15209.0712546642
"13/06/21:00","13","06","21","00",103.18910212766,99.4802531,10265.2779968213
"13/06/21:01","13","06","21","01",102.017270526316,220.7298914,22518.2610441981
"13/06/21:02","13","06","21","02",101.886448108108,61.3515332,6250.88980373467
"13/06/21:03","13","06","21","03",102.348539090909,59.318,6071.11064179454
"13/06/21:04","13","06","21","04",100.31004773913,380.96216742,38214.3332007028
"13/06/21:05","13","06","21","05",99.7370851685393,384.12008282,38311.0174151647
"13/06/21:06","13","06","21","06",101.46475,160.17863497,16252.4851525723
"13/06/21:07","13","06","21","07",101.080350877193,70.75810043,7152.25361886806
"13/06/21:08","13","06","21","08",101.860214634146,45.2168025,4605.7932077198
"13/06/21:09","13","06","21","09",102.041428571429,34.34754593,3504.87265461996
"13/06/21:10","13","06","21","10",101.9817075,82.134953,8376.26275237225
"13/06/21:11","13","06","21","11",101.742359821429,501.78810304,51053.1057336078
"13/06/21:12","13","06","21","12",101.534545454545,6.0325368,612.510881925818
"13/06/21:13","13","06","21","13",102.164486486486,112.75354415,11519.4079376161
"13/06/21:14","13","06","21","14",102.717872340426,203.0709674,20859.0177054399
"13/06/21:15","13","06","21","15",101.317995172414,14.3425034,1453.15369024153
"13/06/21:16","13","06","21","16",101.162727272727,4.8695987,492.621885215727
"13/06/21:17","13","06","21","17",101.428315454545,230.84121052,23413.8351205317
"13/06/21:18","13","06","21","18",101.605172413793,14.2399813,1446.85575515569
"13/06/21:19","13","06","21","19",101.537166666667,8.6834187,881.68973177835
"13/06/21:20","13","06","21","20",101.0925,10.69408573,1081.09186166003
"13/06/21:21","13","06","21","21",100.8776,12.25814808,1236.57255875501
"13/06/21:22","13","06","21","22",100.647663551402,128.1,12892.9657009346
"13/06/21:23","13","06","21","23",100.321666666667,15.612168,1566.23871404
"13/06/22:00","13","06","22","00",100.341555555556,13,1304.44022222222
"13/06/22:01","13","06","22","01",100.900441034483,14.76,1489.29050966897
"13/06/22:02","13","06","22","02",99.3834326865672,250.1931593,24865.0550059311
"13/06/22:03","13","06","22","03",99.8543372868217,76.47729851,7636.58996020249
"13/06/22:04","13","06","22","04",99.3892,9.57302809,951.455603442628
"13/06/22:05","13","06","22","05",101.149337349398,99.95631042,10110.5145628737
"13/06/22:06","13","06","22","06",100.173829787234,207.4918192,20785.2501787843
"13/06/22:07","13","06","22","07",100.065526315789,88.0198695,8807.7545677646
"13/06/22:08","13","06","22","08",100.681470588235,46.8343,4715.34619797059
"13/06/22:09","13","06","22","09",100.8696,41.5604065,4192.1815794924
"13/06/22:10","13","06","22","10",101.057058823529,36.9846464,3737.55958681224
"13/06/22:11","13","06","22","11",100.367826086957,16.707418,1676.88722418609
"13/06/22:12","13","06","22","12",100.318387096774,12.1955798,1223.440895246
"13/06/22:13","13","06","22","13",100.008,13.899456,1390.056795648
"13/06/22:14","13","06","22","14",99.6823529411765,33.2722366,3316.65483190353
"13/06/22:15","13","06","22","15",100.023488372093,4.1942528,419.523796170419
"13/06/22:16","13","06","22","16",100.450416666667,14.0131225,1407.62399392604
"13/06/22:17","13","06","22","17",99.9457142857143,8.9416745,893.682044812857
"13/06/22:18","13","06","22","18",99.2638235294118,205.43790636,20392.5520831709
"13/06/22:19","13","06","22","19",98.8657692307692,22.1592367,2190.78998191219
"13/06/22:20","13","06","22","20",100.343280597015,171.2893918,17187.7395046794
"13/06/22:21","13","06","22","21",100.794285714286,7.6117709,767.223010886286
"13/06/22:22","13","06","22","22",100.745714285714,13.00568406,1310.26693039903
"13/06/23:00","13","06","23","00",100.9325,2.44,246.2753
"13/06/23:02","13","06","23","02",100.76,0.2348678,23.665279528
"13/06/23:03","13","06","23","03",101,6.42,648.42
"13/06/23:04","13","06","23","04",100.525,4.85,487.54625
"13/06/23:06","13","06","23","06",100.330769230769,3.6353553,364.737993676154
"13/06/23:07","13","06","23","07",100.258,4.6,461.1868
"13/06/23:08","13","06","23","08",100.222666666667,45.51467784,4561.60238559904
"13/06/23:09","13","06","23","09",99.8257142857143,6.6592828,664.767662140571
"13/06/23:10","13","06","23","10",99.4414893617021,86.2825686,8580.06712753724
"13/06/23:11","13","06","23","11",100.7137375,9.5837039,965.210638862326
"13/06/23:12","13","06","23","12",100.194347142857,90.48,9065.58452948571
"13/06/23:14","13","06","23","14",100.292692307692,91.0197581,9128.61659304389
"13/06/23:15","13","06","23","15",100.4,2.1191036,212.75800144
"13/06/23:16","13","06","23","16",100.433333333333,0.9908964,99.51902844
"13/06/23:18","13","06","23","18",100,3.7,370
"13/06/23:19","13","06","23","19",100.87,11.9274488,1203.121760456
"13/06/23:20","13","06","23","20",101.502515357143,264.67951954,26865.63699683
"13/06/23:21","13","06","23","21",101.185555555556,12.4002419,1254.72536567478
"13/06/23:22","13","06","23","22",99.8383157894737,262.71366662,26228.8900102181
"13/06/23:23","13","06","23","23",99.1231868131868,161.8471352,16042.8038176087
"13/06/24:00","13","06","24","00",99.3075553846154,362.07422079,35956.7057344444
"13/06/24:01","13","06","24","01",99.9223076923077,11.4629766,1145.40707489492
"13/06/24:02","13","06","24","02",98.7038461538462,52.5734456,5189.20128628
"13/06/24:03","13","06","24","03",98.5814285714286,116.8,11514.3108571429
"13/06/24:04","13","06","24","04",97.016511627907,493.3380259,47861.934326216
"13/06/24:05","13","06","24","05",97.3812727272727,224.03160706,21816.4830266391
"13/06/24:06","13","06","24","06",97.3334042553192,98.39392714,9577.01588658604
