"Height","Relayed.By","Tx.Count","Stripped.Size.B.","Size.B.","Weight","Avg.Fee.Per.Tx","Reward","Time","Block.Version","coinsMined","transactionFee","Year","month","day","hour","minute","difficulty","average_time_seconds","average_hashrate","bitstampPrice","bitstampVolBTC","bitstampVolUSD","coinbasePrice","coinbaseVolBTC","coinbaseVolUSD","bitfinexPrice","bitfinexVolBTC","bitfinexVolUTC","bitfinexVolUSD"
502829,"BTC.com",1361,977524,1060378,3992950,0.00064559,"12.5 + 2.57780227 BTC","2018/01/06 10:29","","12.5 ",2.57780227,"2018","01","06","10","29",2.22785e+12,520,1.59463e+19,16816.2488327138,223.68484599,3761540.03027509,16817.3601512666,592.99912556,9972679.8639287,0,0,0,0
502830,"BTC.TOP",1167,978781,1056701,3993044,0.00083389,"12.5 + 3.32975873 BTC","2018/01/06 10:34","","12.5 ",3.32975873,"2018","01","06","10","34",2.22785e+12,520,1.59463e+19,16816.2488327138,223.68484599,3761540.03027509,16817.3601512666,592.99912556,9972679.8639287,0,0,0,0
502831,"unknown",2065,987790,1029281,3992651,0.00086294,"12.5 + 3.44542770 BTC","2018/01/06 10:39","","12.5 ",3.4454277,"2018","01","06","10","39",2.22785e+12,520,1.59463e+19,16816.2488327138,223.68484599,3761540.03027509,16817.3601512666,592.99912556,9972679.8639287,0,0,0,0
502832,"unknown",3417,988439,1027731,3993048,0.00117967,"12.5 + 4.71047931 BTC","2018/01/06 10:51","","12.5 ",4.71047931,"2018","01","06","10","51",2.22785e+12,520,1.59463e+19,16816.2488327138,223.68484599,3761540.03027509,16817.3601512666,592.99912556,9972679.8639287,0,0,0,0
502834,"CANOEPOOL",2140,989119,1025588,3992945,0.00115058,"12.5 + 4.59420279 BTC","2018/01/06 11:08","","12.5 ",4.59420279,"2018","01","06","11","08",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502833,"BTC.TOP",2474,982236,1045779,3992487,0.0013231,"12.5 + 5.28246317 BTC","2018/01/06 11:08","","12.5 ",5.28246317,"2018","01","06","11","08",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502835,"BTC.com",1989,973543,1072308,3992937,0.00099162,"12.5 + 3.95947450 BTC","2018/01/06 11:10","","12.5 ",3.9594745,"2018","01","06","11","10",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502836,"BTC.com",3278,983734,1041847,3993049,0.00122063,"12.5 + 4.87401890 BTC","2018/01/06 11:20","","12.5 ",4.8740189,"2018","01","06","11","20",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502837,"SlushPool",2281,985192,1037108,3992684,0.00079201,"12.5 + 3.16226180 BTC","2018/01/06 11:23","","12.5 ",3.1622618,"2018","01","06","11","23",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502838,"AntPool",2319,990506,1021384,3992902,0.00082346,"12.5 + 3.28798412 BTC","2018/01/06 11:26","","12.5 ",3.28798412,"2018","01","06","11","26",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502839,"BTPOOL",2264,987282,1031227,3993073,0.00086189,"12.5 + 3.44158581 BTC","2018/01/06 11:29","","12.5 ",3.44158581,"2018","01","06","11","29",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502840,"BTC.com",2513,985445,1036666,3993001,0.00107833,"12.5 + 4.30577682 BTC","2018/01/06 11:36","","12.5 ",4.30577682,"2018","01","06","11","36",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502841,"BTC.TOP",3172,983960,1041419,3993299,0.00119983,"12.5 + 4.79126247 BTC","2018/01/06 11:45","","12.5 ",4.79126247,"2018","01","06","11","45",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502842,"ViaBTC",2264,964983,1098228,3993177,0.00097342,"12.5 + 3.88702462 BTC","2018/01/06 11:50","","12.5 ",3.88702462,"2018","01","06","11","50",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502843,"BW.COM",3312,998253,998289,3993048,0.00106075,"12.5 + 4.23561740 BTC","2018/01/06 11:58","NYA","12.5 ",4.2356174,"2018","01","06","11","58",2.22785e+12,520,1.59463e+19,16845.5566735751,276.73079323,4661684.26067937,16881.7732529644,722.45856191,12196381.6268274,0,0,0,0
502844,"ViaBTC",2186,961771,1107691,3993004,0.00092452,"12.5 + 3.69162290 BTC","2018/01/06 12:02","","12.5 ",3.6916229,"2018","01","06","12","02",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502845,"AntPool",1909,990195,1022098,3992683,0.00082344,"12.5 + 3.28772949 BTC","2018/01/06 12:06","","12.5 ",3.28772949,"2018","01","06","12","06",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502846,"AntPool",3440,986175,1034651,3993176,0.00122723,"12.5 + 4.90056084 BTC","2018/01/06 12:17","","12.5 ",4.90056084,"2018","01","06","12","17",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502847,"SlushPool",2496,977845,1059030,3992565,0.00109262,"12.5 + 4.36237176 BTC","2018/01/06 12:22","","12.5 ",4.36237176,"2018","01","06","12","22",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502848,"AntPool",3121,984568,1038915,3992619,0.00117883,"12.5 + 4.70660156 BTC","2018/01/06 12:30","","12.5 ",4.70660156,"2018","01","06","12","30",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502849,"GBMiners",2725,972055,1076997,3993162,0.0013473,"12.5 + 5.37999131 BTC","2018/01/06 12:54","","12.5 ",5.37999131,"2018","01","06","12","54",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502850,"BTC.com",2821,977384,1060947,3993099,0.00110924,"12.5 + 4.42932037 BTC","2018/01/06 12:55","","12.5 ",4.42932037,"2018","01","06","12","55",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502851,"AntPool",1682,991240,1019242,3992962,0.00081446,"12.5 + 3.25211121 BTC","2018/01/06 12:57","","12.5 ",3.25211121,"2018","01","06","12","57",2.22785e+12,520,1.59463e+19,16722.989729207,166.79076301,2789240.21674282,16760.2956887103,395.2895681,6625170.04401857,0,0,0,0
502852,"F2Pool",2925,987092,1036640,3997916,0.00120658,"12.5 + 4.82382000 BTC","2018/01/06 13:04","","12.5 ",4.82382,"2018","01","06","13","04",2.22785e+12,520,1.59463e+19,16769.7771216617,301.57074904,5057274.24781338,16776.7346746104,323.03781573,5419519.72436791,0,0,0,0
502853,"BTC.TOP",1400,989664,1023801,3992793,0.00070535,"12.5 + 2.81630755 BTC","2018/01/06 13:06","","12.5 ",2.81630755,"2018","01","06","13","06",2.22785e+12,520,1.59463e+19,16769.7771216617,301.57074904,5057274.24781338,16776.7346746104,323.03781573,5419519.72436791,0,0,0,0
502854,"AntPool",1825,994999,1008033,3993030,0.00063618,"12.5 + 2.54027186 BTC","2018/01/06 13:07","","12.5 ",2.54027186,"2018","01","06","13","07",2.22785e+12,520,1.59463e+19,16769.7771216617,301.57074904,5057274.24781338,16776.7346746104,323.03781573,5419519.72436791,0,0,0,0
502855,"AntPool",2144,962946,1104110,3992948,0.00099949,"12.5 + 3.99090628 BTC","2018/01/06 13:11","","12.5 ",3.99090628,"2018","01","06","13","11",2.22785e+12,520,1.59463e+19,16769.7771216617,301.57074904,5057274.24781338,16776.7346746104,323.03781573,5419519.72436791,0,0,0,0
502856,"BitFury",2947,985921,1034933,3992696,0.00125333,"12.5 + 5.00415610 BTC","2018/01/06 13:24","","12.5 ",5.0041561,"2018","01","06","13","24",2.22785e+12,520,1.59463e+19,16769.7771216617,301.57074904,5057274.24781338,16776.7346746104,323.03781573,5419519.72436791,0,0,0,0
502857,"BTC.TOP",2693,972080,1076529,3992769,0.00130658,"12.5 + 5.21688605 BTC","2018/01/06 13:43","","12.5 ",5.21688605,"2018","01","06","13","43",2.22785e+12,520,1.59463e+19,16769.7771216617,301.57074904,5057274.24781338,16776.7346746104,323.03781573,5419519.72436791,0,0,0,0
502859,"AntPool",2567,952649,1135189,3993136,0.00109951,"12.5 + 4.39049417 BTC","2018/01/06 14:00","","12.5 ",4.39049417,"2018","01","06","14","00",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502858,"BW.COM",3039,998207,998243,3992864,0.00125464,"12.5 + 5.00959717 BTC","2018/01/06 14:00","NYA","12.5 ",5.00959717,"2018","01","06","14","00",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502860,"ViaBTC",2397,968701,1087168,3993271,0.00106277,"12.5 + 4.24392784 BTC","2018/01/06 14:04","","12.5 ",4.24392784,"2018","01","06","14","04",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502861,"SlushPool",2746,981281,1049293,3993136,0.00128358,"12.5 + 5.12551761 BTC","2018/01/06 14:22","","12.5 ",5.12551761,"2018","01","06","14","22",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502862,"BTC.com",3141,981568,1047991,3992695,0.00116744,"12.5 + 4.66121843 BTC","2018/01/06 14:28","","12.5 ",4.66121843,"2018","01","06","14","28",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502863,"BTC.TOP",1985,969537,1084617,3993228,0.00101963,"12.5 + 4.07160745 BTC","2018/01/06 14:30","","12.5 ",4.07160745,"2018","01","06","14","30",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502864,"AntPool",1854,989319,1024931,3992888,0.000696,"12.5 + 2.77906539 BTC","2018/01/06 14:31","","12.5 ",2.77906539,"2018","01","06","14","31",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502865,"BTC.com",3011,979601,1053867,3992670,0.001189,"12.5 + 4.74729487 BTC","2018/01/06 14:40","","12.5 ",4.74729487,"2018","01","06","14","40",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502866,"58COIN",2278,974321,1069726,3992689,0.00072026,"12.5 + 2.87577228 BTC","2018/01/06 14:43","","12.5 ",2.87577228,"2018","01","06","14","43",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502867,"BTC.TOP",2347,962202,1106232,3992838,0.00102537,"12.5 + 4.09412755 BTC","2018/01/06 14:48","","12.5 ",4.09412755,"2018","01","06","14","48",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502868,"F2Pool",2914,973794,1076619,3998001,0.00119619,"12.5 + 4.78236959 BTC","2018/01/06 14:59","","12.5 ",4.78236959,"2018","01","06","14","59",2.22785e+12,520,1.59463e+19,16817.9009229391,292.63706736,4921541.20523993,16802.0845932637,425.04368605,7141619.96884474,0,0,0,0
502869,"BTC.com",2501,977506,1060609,3993127,0.00131545,"12.5 + 5.25273907 BTC","2018/01/06 15:18","","12.5 ",5.25273907,"2018","01","06","15","18",2.22785e+12,520,1.59463e+19,17094.4728811913,678.91501614,11605694.3320388,17016.3145022873,1598.49239736,27200449.3629929,0,0,0,0
502870,"ViaBTC",2645,974565,1069103,3992798,0.00110587,"12.5 + 4.41552614 BTC","2018/01/06 15:22","","12.5 ",4.41552614,"2018","01","06","15","22",2.22785e+12,520,1.59463e+19,17094.4728811913,678.91501614,11605694.3320388,17016.3145022873,1598.49239736,27200449.3629929,0,0,0,0
502871,"BTC.TOP",2809,976261,1064277,3993060,0.00105538,"12.5 + 4.21420331 BTC","2018/01/06 15:29","","12.5 ",4.21420331,"2018","01","06","15","29",2.22785e+12,520,1.59463e+19,17094.4728811913,678.91501614,11605694.3320388,17016.3145022873,1598.49239736,27200449.3629929,0,0,0,0
502872,"BTC.TOP",2498,977608,1060388,3993212,0.0012201,"12.5 + 4.87211124 BTC","2018/01/06 15:39","","12.5 ",4.87211124,"2018","01","06","15","39",2.22785e+12,520,1.59463e+19,17094.4728811913,678.91501614,11605694.3320388,17016.3145022873,1598.49239736,27200449.3629929,0,0,0,0
502873,"SlushPool",2574,979439,1054277,3992594,0.00102809,"12.5 + 4.10476065 BTC","2018/01/06 15:46","","12.5 ",4.10476065,"2018","01","06","15","46",2.22785e+12,520,1.59463e+19,17094.4728811913,678.91501614,11605694.3320388,17016.3145022873,1598.49239736,27200449.3629929,0,0,0,0
502874,"BitFury",2024,973573,1071891,3992610,0.00121148,"12.5 + 4.83697500 BTC","2018/01/06 15:55","","12.5 ",4.836975,"2018","01","06","15","55",2.22785e+12,520,1.59463e+19,17094.4728811913,678.91501614,11605694.3320388,17016.3145022873,1598.49239736,27200449.3629929,0,0,0,0
502875,"AntPool",2316,975189,1066912,3992479,0.00095051,"12.5 + 3.79490936 BTC","2018/01/06 16:00","","12.5 ",3.79490936,"2018","01","06","16","00",2.22785e+12,520,1.59463e+19,17119.3396389094,172.2376212,2948594.33592061,17084.5416820216,512.89076194,8762503.60068774,0,0,0,0
502876,"BTC.com",2525,962460,1105735,3993115,0.00130236,"12.5 + 5.20047487 BTC","2018/01/06 16:23","","12.5 ",5.20047487,"2018","01","06","16","23",2.22785e+12,520,1.59463e+19,17119.3396389094,172.2376212,2948594.33592061,17084.5416820216,512.89076194,8762503.60068774,0,0,0,0
502877,"AntPool",2440,966393,1093802,3992981,0.00108868,"12.5 + 4.34708296 BTC","2018/01/06 16:28","","12.5 ",4.34708296,"2018","01","06","16","28",2.22785e+12,520,1.59463e+19,17119.3396389094,172.2376212,2948594.33592061,17084.5416820216,512.89076194,8762503.60068774,0,0,0,0
502878,"F2Pool",2118,976600,1068564,3998364,0.00134269,"12.5 + 5.36856467 BTC","2018/01/06 16:49","","12.5 ",5.36856467,"2018","01","06","16","49",2.22785e+12,520,1.59463e+19,17119.3396389094,172.2376212,2948594.33592061,17084.5416820216,512.89076194,8762503.60068774,0,0,0,0
502879,"F2Pool",2342,975248,1072594,3998338,0.00113844,"12.5 + 4.55187780 BTC","2018/01/06 16:54","","12.5 ",4.5518778,"2018","01","06","16","54",2.22785e+12,520,1.59463e+19,17119.3396389094,172.2376212,2948594.33592061,17084.5416820216,512.89076194,8762503.60068774,0,0,0,0
502880,"BTC.TOP",2786,981315,1049028,3992973,0.00086511,"12.5 + 3.45434711 BTC","2018/01/06 16:57","","12.5 ",3.45434711,"2018","01","06","16","57",2.22785e+12,520,1.59463e+19,17119.3396389094,172.2376212,2948594.33592061,17084.5416820216,512.89076194,8762503.60068774,0,0,0,0
502881,"SlushPool",1869,981510,1048261,3992791,0.00103152,"12.5 + 4.11863113 BTC","2018/01/06 17:04","","12.5 ",4.11863113,"2018","01","06","17","04",2.22785e+12,520,1.59463e+19,17024.0603544776,265.34983467,4517331.60047274,17006.1954436738,601.64957961,10231770.3394518,0,0,0,0
502882,"BTC.TOP",2453,961772,1107415,3992731,0.0014122,"12.5 + 5.63855047 BTC","2018/01/06 17:37","","12.5 ",5.63855047,"2018","01","06","17","37",2.22785e+12,520,1.59463e+19,17024.0603544776,265.34983467,4517331.60047274,17006.1954436738,601.64957961,10231770.3394518,0,0,0,0
502883,"AntPool",2467,977329,1060654,3992641,0.00118729,"12.5 + 4.74041414 BTC","2018/01/06 17:44","","12.5 ",4.74041414,"2018","01","06","17","44",2.22785e+12,520,1.59463e+19,17024.0603544776,265.34983467,4517331.60047274,17006.1954436738,601.64957961,10231770.3394518,0,0,0,0
502884,"BTC.com",1960,978624,1056773,3992645,0.00101238,"12.5 + 4.04208783 BTC","2018/01/06 17:45","","12.5 ",4.04208783,"2018","01","06","17","45",2.22785e+12,520,1.59463e+19,17024.0603544776,265.34983467,4517331.60047274,17006.1954436738,601.64957961,10231770.3394518,0,0,0,0
502886,"ViaBTC",1284,961491,1108372,3992845,0.0005357,"12.5 + 2.13896238 BTC","2018/01/06 17:46","","12.5 ",2.13896238,"2018","01","06","17","46",2.22785e+12,520,1.59463e+19,17024.0603544776,265.34983467,4517331.60047274,17006.1954436738,601.64957961,10231770.3394518,0,0,0,0
502885,"BTC.TOP",2276,992497,1015298,3992789,0.00069282,"12.5 + 2.76629391 BTC","2018/01/06 17:46","","12.5 ",2.76629391,"2018","01","06","17","46",2.22785e+12,520,1.59463e+19,17024.0603544776,265.34983467,4517331.60047274,17006.1954436738,601.64957961,10231770.3394518,0,0,0,0
502887,"BitFury",1975,974213,1070390,3993029,0.00137754,"12.5 + 5.50056123 BTC","2018/01/06 18:12","","12.5 ",5.50056123,"2018","01","06","18","12",2.22785e+12,520,1.59463e+19,16967.6429322356,248.21430605,4211611.71572904,16965.0521218776,572.17261554,9706938.24534712,0,0,0,0
502888,"ViaBTC",2457,975685,1065887,3992942,0.00117198,"12.5 + 4.67963831 BTC","2018/01/06 18:22","","12.5 ",4.67963831,"2018","01","06","18","22",2.22785e+12,520,1.59463e+19,16967.6429322356,248.21430605,4211611.71572904,16965.0521218776,572.17261554,9706938.24534712,0,0,0,0
502889,"BTC.com",2385,977973,1059176,3993095,0.00084856,"12.5 + 3.38839627 BTC","2018/01/06 18:23","","12.5 ",3.38839627,"2018","01","06","18","23",2.22785e+12,520,1.59463e+19,16967.6429322356,248.21430605,4211611.71572904,16965.0521218776,572.17261554,9706938.24534712,0,0,0,0
502890,"unknown",2197,976243,1063881,3992610,0.00124315,"12.5 + 4.96342263 BTC","2018/01/06 18:41","","12.5 ",4.96342263,"2018","01","06","18","41",2.22785e+12,520,1.59463e+19,16967.6429322356,248.21430605,4211611.71572904,16965.0521218776,572.17261554,9706938.24534712,0,0,0,0
502891,"BTC.com",2313,979916,1053289,3993037,0.00115474,"12.5 + 4.61092428 BTC","2018/01/06 18:49","","12.5 ",4.61092428,"2018","01","06","18","49",2.22785e+12,520,1.59463e+19,16967.6429322356,248.21430605,4211611.71572904,16965.0521218776,572.17261554,9706938.24534712,0,0,0,0
502892,"SlushPool",2431,975562,1066388,3993074,0.00128333,"12.5 + 5.12442953 BTC","2018/01/06 19:08","","12.5 ",5.12442953,"2018","01","06","19","08",2.22785e+12,520,1.59463e+19,16898.6246549949,212.04519997,3583272.24418636,16902.8821512461,299.26615164,5058460.49302785,0,0,0,0
502893,"AntPool",2434,983538,1042212,3992826,0.00075081,"12.5 + 2.99785174 BTC","2018/01/06 19:09","","12.5 ",2.99785174,"2018","01","06","19","09",2.22785e+12,520,1.59463e+19,16898.6246549949,212.04519997,3583272.24418636,16902.8821512461,299.26615164,5058460.49302785,0,0,0,0
502894,"BTC.TOP",2269,978044,1058774,3992906,0.00125107,"12.5 + 4.99541528 BTC","2018/01/06 19:24","","12.5 ",4.99541528,"2018","01","06","19","24",2.22785e+12,520,1.59463e+19,16898.6246549949,212.04519997,3583272.24418636,16902.8821512461,299.26615164,5058460.49302785,0,0,0,0
502896,"BTC.com",2333,980649,1050684,3992631,0.0005248,"12.5 + 2.09531553 BTC","2018/01/06 19:32","","12.5 ",2.09531553,"2018","01","06","19","32",2.22785e+12,520,1.59463e+19,16898.6246549949,212.04519997,3583272.24418636,16902.8821512461,299.26615164,5058460.49302785,0,0,0,0
502895,"BTC.TOP",2339,974739,1069045,3993262,0.00105331,"12.5 + 4.20613964 BTC","2018/01/06 19:32","","12.5 ",4.20613964,"2018","01","06","19","32",2.22785e+12,520,1.59463e+19,16898.6246549949,212.04519997,3583272.24418636,16902.8821512461,299.26615164,5058460.49302785,0,0,0,0
502897,"BitFury",1833,987989,1028960,3992927,0.00079738,"12.5 + 3.18386590 BTC","2018/01/06 19:37","","12.5 ",3.1838659,"2018","01","06","19","37",2.22785e+12,520,1.59463e+19,16898.6246549949,212.04519997,3583272.24418636,16902.8821512461,299.26615164,5058460.49302785,0,0,0,0
502898,"BTPOOL",2384,975101,1067780,3993083,0.0013452,"12.5 + 5.37149332 BTC","2018/01/06 20:06","","12.5 ",5.37149332,"2018","01","06","20","06",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502899,"F2Pool",2357,978077,1064049,3998280,0.00110084,"12.5 + 4.40148264 BTC","2018/01/06 20:10","","12.5 ",4.40148264,"2018","01","06","20","10",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502900,"BTC.com",1980,982645,1044861,3992796,0.00100122,"12.5 + 3.99767346 BTC","2018/01/06 20:17","","12.5 ",3.99767346,"2018","01","06","20","17",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502901,"ViaBTC",1697,975558,1066218,3992892,0.00112981,"12.5 + 4.51121190 BTC","2018/01/06 20:31","","12.5 ",4.5112119,"2018","01","06","20","31",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502902,"BTC.TOP",1966,967807,1089487,3992908,0.00085874,"12.5 + 3.42888033 BTC","2018/01/06 20:35","","12.5 ",3.42888033,"2018","01","06","20","35",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502903,"SlushPool",2468,973208,1073506,3993130,0.00098724,"12.5 + 3.94219279 BTC","2018/01/06 20:42","","12.5 ",3.94219279,"2018","01","06","20","42",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502904,"BTC.TOP",1520,974584,1068885,3992637,0.00074147,"12.5 + 2.96041119 BTC","2018/01/06 20:46","","12.5 ",2.96041119,"2018","01","06","20","46",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502905,"BTPOOL",2107,984765,1038285,3992580,0.00090784,"12.5 + 3.62462101 BTC","2018/01/06 20:54","","12.5 ",3.62462101,"2018","01","06","20","54",2.22785e+12,520,1.59463e+19,16737.6791722973,252.50778153,4226394.23575768,16759.6120331061,549.88506816,9215860.40515972,0,0,0,0
502906,"F2Pool",2452,971371,1084187,3998300,0.00126987,"12.5 + 5.07731221 BTC","2018/01/06 21:15","","12.5 ",5.07731221,"2018","01","06","21","15",2.22785e+12,520,1.59463e+19,16681.9078713264,240.7758822,4016601.08449775,16675.6144874538,492.73397178,8216641.75827522,0,0,0,0
502907,"BTC.com",2315,975628,1065659,3992543,0.00102715,"12.5 + 4.10092106 BTC","2018/01/06 21:24","","12.5 ",4.10092106,"2018","01","06","21","24",2.22785e+12,520,1.59463e+19,16681.9078713264,240.7758822,4016601.08449775,16675.6144874538,492.73397178,8216641.75827522,0,0,0,0
502908,"unknown",2425,973113,1073296,3992635,0.00125691,"12.5 + 5.01838709 BTC","2018/01/06 21:46","","12.5 ",5.01838709,"2018","01","06","21","46",2.22785e+12,520,1.59463e+19,16681.9078713264,240.7758822,4016601.08449775,16675.6144874538,492.73397178,8216641.75827522,0,0,0,0
502909,"BTC.com",1851,975204,1067570,3993182,0.00098931,"12.5 + 3.95047783 BTC","2018/01/06 21:54","","12.5 ",3.95047783,"2018","01","06","21","54",2.22785e+12,520,1.59463e+19,16681.9078713264,240.7758822,4016601.08449775,16675.6144874538,492.73397178,8216641.75827522,0,0,0,0
502910,"BitFury",1513,987815,1029572,3993017,0.00092482,"12.5 + 3.69282463 BTC","2018/01/06 22:01","","12.5 ",3.69282463,"2018","01","06","22","01",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502911,"BTC.com",2341,973576,1072352,3993080,0.00127337,"12.5 + 5.08468322 BTC","2018/01/06 22:24","","12.5 ",5.08468322,"2018","01","06","22","24",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502912,"AntPool",2482,969961,1083149,3993032,0.00116663,"12.5 + 4.65838697 BTC","2018/01/06 22:39","","12.5 ",4.65838697,"2018","01","06","22","39",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502913,"ViaBTC",1880,972484,1075599,3993051,0.00090088,"12.5 + 3.59726626 BTC","2018/01/06 22:46","","12.5 ",3.59726626,"2018","01","06","22","46",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502914,"AntPool",1671,984250,1039809,3992559,0.00057628,"12.5 + 2.30082798 BTC","2018/01/06 22:48","","12.5 ",2.30082798,"2018","01","06","22","48",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502915,"AntPool",1724,993958,1010541,3992415,0.00054984,"12.5 + 2.19519452 BTC","2018/01/06 22:50","","12.5 ",2.19519452,"2018","01","06","22","50",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502916,"SlushPool",1025,994107,1010522,3992843,0.00055049,"12.5 + 2.19803892 BTC","2018/01/06 22:53","","12.5 ",2.19803892,"2018","01","06","22","53",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502917,"AntPool",1863,990624,1021144,3993016,0.00068092,"12.5 + 2.71892079 BTC","2018/01/06 22:57","","12.5 ",2.71892079,"2018","01","06","22","57",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
502918,"ViaBTC",1953,984854,1038386,3992948,0.00051536,"12.5 + 2.05780939 BTC","2018/01/06 22:58","","12.5 ",2.05780939,"2018","01","06","22","58",2.22785e+12,520,1.59463e+19,16722.8315956873,324.2989613,5423196.91647622,16692.8932335573,423.07705262,7062380.06895377,0,0,0,0
